FLOW_ID,IP_SOURCE,PORT_SOURCE,IP_DESTINATION,PORT_DESTINATION,PROTOCOL,FIRST_TIMESTAMP,LAST_TIMESTAMP,DURATION,FWD_PACKET_COUNT,BWD_PACKET_COUNT,FWD_PKT_LEN_TOT,BWD_PKT_LEN_TOT,FWD_PKT_LEN_MAX,FWD_PKT_LEN_MIN,FWD_PKT_LEN_MEAN,FWD_PKT_LEN_STD,BWD_PKT_LEN_MAX,BWD_PKT_LEN_MIN,BWD_PKT_LEN_MEAN,BWD_PKT_LEN_STD,FLOW_BYTES_S,FLOW_PACKETS_S,FLOW_IAT_MEAN,FLOW_IAT_STD,FLOW_IAT_MAX,FLOW_IAT_MIN,FWD_IAT_TOTAL,FWD_IAT_MEAN,FWD_IAT_STD,FWD_IAT_MAX,FWD_IAT_MIN,BWD_IAT_TOTAL,BWD_IAT_MEAN,BWD_IAT_STD,BWD_IAT_MAX,BWD_IAT_MIN,FWD_PSH_FLAG_COUNT,BWD_PSH_FLAG_COUNT,FWD_URG_FLAG_COUNT,BWD_URG_FLAG_COUNT,FWD_HEADER_LENGTH,BWD_HEADER_LENGTH,FWD_PACKETS_S,BWD_PACKETS_S,FLOW_PACKET_LENGTH_MIN,FLOW_PACKET_LENGTH_MAX,FLOW_PACKET_LENGTH_MEAN,FLOW_PACKET_LENGTH_STD,FLOW_PACKET_LENGTH_VARIANCE,FLOW_FIN_COUNT,FLOW_SYN_COUNT,FLOW_RST_COUNT,FLOW_PSH_COUNT,FLOW_ACK_COUNT,FLOW_URG_COUNT,FLOW_CWE_COUNT,FLOW_ECE_COUNT,DOWN_UP_RATIO,FLOW_SEGMENT_LENGTH_MEAN,FWD_SEGMENT_LENGTH_MEAN,BWD_SEGMENT_LENGTH_MEAN,FWD_HEADER_LENGTH,FWD_BYTES_BULK,FWD_PACKETS_BULK,FWD_BULK_RATE,BWD_BYTES_BULK,BWD_PACKETS_BULK,BWD_BULK_RATE,SF_FWD_PACKETS,SF_FWD_BYTES,SF_BWD_PACKETS,SF_BWD_BYTES,FWD_INIT_WIN_BYTES,BWD_INIT_WIN_BYTES,FWD_ACT_DATA_PKT,FWD_HEADER_LEN_MIN,ACTIVE_MEAN,ACTIVE_STD,ACTIVE_MAX,ACTIVE_MIN,IDLE_MEAN,IDLE_STD,IDLE_MAX,IDLE_MIN
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603330789 UTC,2025-02-05 11:08:54.603331519 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.73,0,0.73,0.73,0.73,0.73,0,0.73,0.73,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603332343 UTC,2025-02-05 11:08:54.603332343 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603332343 UTC,2025-02-05 11:08:54.603333061 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.718,0,0.718,0.718,0.718,0.718,0,0.718,0.718,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603420202 UTC,2025-02-05 11:08:54.603420202 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603420202 UTC,2025-02-05 11:08:54.603421939 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.737,0,1.737,1.737,1.737,1.737,0,1.737,1.737,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603422700 UTC,2025-02-05 11:08:54.603422700 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603422700 UTC,2025-02-05 11:08:54.603423540 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.84,0,0.84,0.84,0.84,0.84,0,0.84,0.84,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603424372 UTC,2025-02-05 11:08:54.603424372 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603424372 UTC,2025-02-05 11:08:54.603425101 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.729,0,0.729,0.729,0.729,0.729,0,0.729,0.729,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603425926 UTC,2025-02-05 11:08:54.603425926 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603425926 UTC,2025-02-05 11:08:54.603426652 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.726,0,0.726,0.726,0.726,0.726,0,0.726,0.726,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603515716 UTC,2025-02-05 11:08:54.603515716 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603515716 UTC,2025-02-05 11:08:54.603517953 UTC,2,2,0,120,0,60,60,60,0,0,0,0,0,0.00006,0.000001,2.237,0,2.237,2.237,2.237,2.237,0,2.237,2.237,0,0,0,0,0,0,0,0,0,40,0,0.000001,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603518723 UTC,2025-02-05 11:08:54.603518723 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603518723 UTC,2025-02-05 11:08:54.603519573 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.85,0,0.85,0.85,0.85,0.85,0,0.85,0.85,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603520421 UTC,2025-02-05 11:08:54.603520421 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603520421 UTC,2025-02-05 11:08:54.603521153 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.732,0,0.732,0.732,0.732,0.732,0,0.732,0.732,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603521956 UTC,2025-02-05 11:08:54.603521956 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603521956 UTC,2025-02-05 11:08:54.603522752 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.796,0,0.796,0.796,0.796,0.796,0,0.796,0.796,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603613645 UTC,2025-02-05 11:08:54.603613645 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603613645 UTC,2025-02-05 11:08:54.603615638 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.993,0,1.993,1.993,1.993,1.993,0,1.993,1.993,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603616423 UTC,2025-02-05 11:08:54.603616423 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603616423 UTC,2025-02-05 11:08:54.603617266 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.843,0,0.843,0.843,0.843,0.843,0,0.843,0.843,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603618102 UTC,2025-02-05 11:08:54.603618102 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603618102 UTC,2025-02-05 11:08:54.603618828 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.726,0,0.726,0.726,0.726,0.726,0,0.726,0.726,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603619645 UTC,2025-02-05 11:08:54.603619645 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603619645 UTC,2025-02-05 11:08:54.603620364 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.719,0,0.719,0.719,0.719,0.719,0,0.719,0.719,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603728120 UTC,2025-02-05 11:08:54.603728120 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603728120 UTC,2025-02-05 11:08:54.603729868 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.748,0,1.748,1.748,1.748,1.748,0,1.748,1.748,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603730680 UTC,2025-02-05 11:08:54.603730680 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603730680 UTC,2025-02-05 11:08:54.603731513 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.833,0,0.833,0.833,0.833,0.833,0,0.833,0.833,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603732354 UTC,2025-02-05 11:08:54.603732354 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603732354 UTC,2025-02-05 11:08:54.603733079 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.725,0,0.725,0.725,0.725,0.725,0,0.725,0.725,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603733903 UTC,2025-02-05 11:08:54.603733903 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603733903 UTC,2025-02-05 11:08:54.603734628 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.725,0,0.725,0.725,0.725,0.725,0,0.725,0.725,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603816819 UTC,2025-02-05 11:08:54.603816819 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603816819 UTC,2025-02-05 11:08:54.603818968 UTC,2,2,0,120,0,60,60,60,0,0,0,0,0,0.00006,0.000001,2.149,0,2.149,2.149,2.149,2.149,0,2.149,2.149,0,0,0,0,0,0,0,0,0,40,0,0.000001,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603819754 UTC,2025-02-05 11:08:54.603819754 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603819754 UTC,2025-02-05 11:08:54.603820585 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.831,0,0.831,0.831,0.831,0.831,0,0.831,0.831,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603821429 UTC,2025-02-05 11:08:54.603821429 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603821429 UTC,2025-02-05 11:08:54.603822149 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.72,0,0.72,0.72,0.72,0.72,0,0.72,0.72,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603822965 UTC,2025-02-05 11:08:54.603822965 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603822965 UTC,2025-02-05 11:08:54.603823691 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.726,0,0.726,0.726,0.726,0.726,0,0.726,0.726,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603920933 UTC,2025-02-05 11:08:54.603920933 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603920933 UTC,2025-02-05 11:08:54.603922916 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.983,0,1.983,1.983,1.983,1.983,0,1.983,1.983,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603923727 UTC,2025-02-05 11:08:54.603923727 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603923727 UTC,2025-02-05 11:08:54.603924566 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.839,0,0.839,0.839,0.839,0.839,0,0.839,0.839,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603925412 UTC,2025-02-05 11:08:54.603925412 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603925412 UTC,2025-02-05 11:08:54.603926140 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.728,0,0.728,0.728,0.728,0.728,0,0.728,0.728,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
