Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,category,subcategory,scenario,label
192.168.19.139:35900-192.168.249.84:22-6,192.168.19.139,35900,192.168.249.84,22,6,2025-03-11 15:27:35.724735 UTC,12641732,20,32,1960,2745,640,0,98,138.2374768288253,976,0,85.78125,216.7720194084962,587.3404055710088,4.113360416120196,247882.35294117648,663252.7583457811,2453000,0,12642000,665368.4210526316,980216.5287390824,2496000,0,12642000,407806.4516129032,811529.8742083189,2453000,0,16,15,0,0,0,0,648,1032,1.5820616985077678,2.5312987176124286,0,976,90.48076923076921,190.5312906246651,36302.172707100595,2,2,0,31,51,0,0,0,1.6,90.48076923076921,98,85.78125,0,0,0,0,0,0,3.3333333333333335,326.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,12641.732,0,12641.732,12641.732,0,0,0,0,-1,-1,0,0,0,12641732,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33898-192.168.249.84:22-6,192.168.19.139,33898,192.168.249.84,22,6,2025-03-11 15:27:46.179833 UTC,4110901,15,17,1288,2153,640,0,85.86666666666666,164.06741161960096,976,0,126.6470588235294,289.18566012297566,1245.7123146482973,7.784181618579479,132612.90322580645,462846.6392298966,1924000,0,4111000,293642.85714285716,680766.7533369851,1970000,0,4111000,256937.5,619383.1072880096,1924000,0,8,7,0,0,0,0,488,552,3.648835133709131,4.1353464848703485,0,976,107.53124999999999,239.7072412828563,57459.561523437485,2,2,0,15,31,0,0,0,1.1333333333333333,107.53124999999999,85.86666666666666,126.6470588235294,0,0,0,0,0,0,7.5,644,8.5,1076.5,64800,64260,8,7,32,32,4110.901,0,4110.901,4110.901,0,0,0,0,-1,-1,0,0,0,4110901,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33878-192.168.249.84:22-6,192.168.19.139,33878,192.168.249.84,22,6,2025-03-11 15:27:43.833793 UTC,4416314,15,17,1272,2153,640,0,84.8,163.946007372346,976,0,126.6470588235294,289.18566012297566,1155.9413574306539,7.245861594080494,142483.8709677419,501834.56154315337,2179000,0,4417000,315500,736410.9634863248,2224000,0,4416000,276000,671993.3035380634,2179000,0,8,7,0,0,0,0,488,552,3.3964976222252314,3.8493639718552624,0,976,107.03124999999999,239.71408547149977,57462.8427734375,2,2,0,15,31,0,0,0,1.1333333333333333,107.03124999999999,84.8,126.6470588235294,0,0,0,0,0,0,7.5,636,8.5,1076.5,64800,64260,8,7,32,32,4416.314,0,4416.314,4416.314,0,0,0,0,-1,-1,0,0,0,4416314,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33912-192.168.249.84:22-6,192.168.19.139,33912,192.168.249.84,22,6,2025-03-11 15:27:46.211214 UTC,4092842,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1209.1842294425242,7.085541049471248,146178.57142857145,485005.23219353217,1923000,0,4093000,314846.1538461539,701107.6781289454,1969000,0,4092000,292285.7142857143,654488.1782814752,1923000,0,8,7,0,0,0,0,456,488,3.420606023882671,3.6649350255885764,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,4092.842,0,4092.842,4092.842,0,0,0,0,-1,-1,0,0,0,4092842,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33964-192.168.249.84:22-6,192.168.19.139,33964,192.168.249.84,22,6,2025-03-11 15:27:48.508948 UTC,3998409,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1237.7423120045999,7.2528848349430985,142821.42857142858,470445.84124085575,1868000,0,3999000,307615.3846153846,680349.0663409526,1914000,0,3999000,285642.85714285716,634433.8991959521,1868000,0,8,7,0,0,0,0,456,488,3.5013926789380476,3.751492156005051,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,3998.409,0,3998.409,3998.409,0,0,0,0,-1,-1,0,0,0,3998409,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:53530-192.168.249.84:22-6,192.168.19.139,53530,192.168.249.84,22,6,2025-03-11 15:28:00.655750 UTC,11083354,20,32,1992,2745,640,0,99.6,138.29765001618796,976,0,85.78125,216.7720194084962,672.8107755107344,4.691720574836823,217333.33333333334,588021.8638947878,2276000,0,11084000,583368.4210526316,874302.3209831107,2319000,0,11084000,357548.3870967743,720267.5505899752,2276000,0,16,15,0,0,0,0,648,1032,1.804507913398778,2.8872126614380447,0,976,91.09615384615383,190.57395693570044,36318.43306213021,2,2,0,31,51,0,0,0,1.6,91.09615384615383,99.6,85.78125,0,0,0,0,0,0,3.3333333333333335,332,5.333333333333333,457.5,64800,64260,16,15,32,32,11083.354,0,11083.354,11083.354,0,0,0,0,-1,-1,0,0,0,11083354,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:53538-192.168.249.84:22-6,192.168.19.139,53538,192.168.249.84,22,6,2025-03-11 15:28:02.155761 UTC,11128039,20,32,1976,2745,640,0,98.8,138.26988102981792,976,0,85.78125,216.7720194084962,668.6712726294363,4.672880819342923,218196.07843137253,593394.6218491737,2473000,0,11128000,585684.2105263158,884287.6438801537,2517000,0,11128000,358967.74193548394,727212.4632467137,2473000,0,16,15,0,0,0,0,648,1032,1.797261853593432,2.8756189657494913,0,976,90.78846153846152,190.55287339521172,36310.397559171586,2,2,0,31,51,0,0,0,1.6,90.78846153846152,98.8,85.78125,0,0,0,0,0,0,3.3333333333333335,329.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,32,11128.039,0,11128.039,11128.039,0,0,0,0,-1,-1,0,0,0,11128039,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33268-192.168.249.84:22-6,192.168.19.139,33268,192.168.249.84,22,6,2025-03-11 15:28:11.654075 UTC,10899272,22,33,2008,2745,640,0,91.27272727272727,135.0051116265205,976,0,83.18181818181819,213.96820133976217,699.9550061692194,5.046208590812304,201833.33333333334,556244.2758756664,2256000,0,10899000,519000,821794.2622845512,2299000,0,10899000,340593.74999999994,689159.5814547873,2256000,0,16,15,0,0,0,0,712,1064,2.0184834363249213,3.027725154487382,0,976,86.41818181818184,186.48243309019662,34775.69785123966,2,2,0,31,54,0,0,0,1.5,86.41818181818184,91.27272727272727,83.18181818181819,0,0,0,0,0,0,3.6666666666666665,334.6666666666667,5.5,457.5,64800,64260,16,15,32,32,10899.272,0,10899.272,10899.272,0,0,0,0,-1,-1,0,0,0,10899272,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33982-192.168.249.84:22-6,192.168.19.139,33982,192.168.249.84,22,6,2025-03-11 15:27:50.060560 UTC,11244780,20,32,1992,2745,640,0,99.6,138.29765001618793,976,0,85.78125,216.7720194084962,663.1521470406713,4.6243679289412505,220490.19607843139,598614.9494850764,2492000,0,11245000,591842.1052631579,891354.8093334571,2537000,0,11245000,362741.93548387097,733478.0146117773,2492000,0,16,15,0,0,0,0,648,1032,1.7786030495927887,2.845764879348462,0,976,91.09615384615384,190.57395693570018,36318.433062130105,2,2,0,31,51,0,0,0,1.6,91.09615384615384,99.6,85.78125,0,0,0,0,0,0,3.3333333333333335,332,5.333333333333333,457.5,64800,64260,16,15,32,32,11244.78,0,11244.78,11244.78,0,0,0,0,-1,-1,0,0,0,11244780,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33996-192.168.249.84:22-6,192.168.19.139,33996,192.168.249.84,22,6,2025-03-11 15:27:50.301721 UTC,11736245,20,32,1960,2745,640,0,98,138.23747682882527,976,0,85.78125,216.7720194084962,632.655504379808,4.4307186838720565,230117.64705882352,618873.3167923796,2492000,0,11736000,617684.2105263158,918642.7661806061,2536000,0,11736000,378580.6451612903,757616.4564667676,2492000,0,16,15,0,0,0,0,648,1032,1.7041225707200216,2.7265961131520347,0,976,90.48076923076921,190.53129062466502,36302.172707100566,2,2,0,31,51,0,0,0,1.6,90.48076923076921,98,85.78125,0,0,0,0,0,0,3.3333333333333335,326.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,11736.245,0,11736.245,11736.245,0,0,0,0,-1,-1,0,0,0,11736245,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33988-192.168.249.84:22-6,192.168.19.139,33988,192.168.249.84,22,6,2025-03-11 15:27:50.288675 UTC,11756688,20,34,1960,2745,640,0,98,138.23747682882527,976,0,80.73529411764706,211.26611443216922,640.4014463937463,4.593130310168986,221830.18867924527,608683.4458089452,2492000,0,11757000,618789.4736842106,918219.4198812674,2535000,0,11757000,356272.72727272724,739755.908666983,2492000,0,16,15,0,0,0,0,648,1096,1.7011593741366615,2.8919709360323247,0,976,87.12962962962963,187.74885177893182,35249.63134430731,2,2,0,31,53,0,0,0,1.7,87.12962962962963,98,80.73529411764706,0,0,0,0,0,0,3.3333333333333335,326.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,32,11756.688,0,11756.688,11756.688,0,0,0,0,-1,-1,0,0,0,11756688,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:46554-192.168.249.84:22-6,192.168.19.139,46554,192.168.249.84,22,6,2025-03-11 15:28:22.659721 UTC,3303455,14,15,1304,2153,640,0,93.14285714285714,168.23404494201236,976,0,143.53333333333333,303.89973492730934,1507.8153024636329,8.778687767806735,118000,392691.90031299164,1807000,0,3304000,254153.84615384616,575619.511904528,1895000,0,3303000,235928.57142857142,530239.4963310332,1807000,0,8,7,0,0,0,0,456,488,4.237987198251528,4.5407005695552085,0,976,119.2068965517241,249.13303180960258,62067.26753864445,2,2,0,15,28,0,0,0,1.0714285714285714,119.2068965517241,93.14285714285714,143.53333333333333,0,0,0,0,0,0,7,652,7.5,1076.5,64800,64260,8,7,32,32,3303.455,0,3303.455,3303.455,0,0,0,0,-1,-1,0,0,0,3303455,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:46590-192.168.249.84:22-6,192.168.19.139,46590,192.168.249.84,22,6,2025-03-11 15:28:23.462497 UTC,3578338,14,15,1304,2153,640,0,93.14285714285714,168.23404494201236,976,0,143.53333333333333,303.89973492730934,1391.9870062582127,8.104321056311617,127785.71428571426,419859.36056382174,1672000,0,3578000,275230.76923076925,610793.5763409832,1722000,0,3578000,255571.4285714285,566091.3245714883,1672000,0,8,7,0,0,0,0,456,488,3.9124308547711255,4.191890201540492,0,976,119.2068965517241,249.13303180960258,62067.26753864445,2,2,0,15,28,0,0,0,1.0714285714285714,119.2068965517241,93.14285714285714,143.53333333333333,0,0,0,0,0,0,7,652,7.5,1076.5,64800,64260,8,7,32,32,3578.338,0,3578.338,3578.338,0,0,0,0,-1,-1,0,0,0,3578338,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:53494-192.168.249.84:22-6,192.168.19.139,53494,192.168.249.84,22,6,2025-03-11 15:27:52.310177 UTC,11838329,20,32,1960,2745,640,0,98,138.23747682882527,976,0,85.78125,216.7720194084962,627.2000043249348,4.39251181480089,232117.64705882352,628448.529942286,2628000,0,11838000,623052.6315789474,933031.8702563847,2673000,0,11838000,381870.96774193546,769834.1984012504,2628000,0,16,15,0,0,0,0,648,1032,1.6894276210772652,2.7030841937236243,0,976,90.48076923076921,190.53129062466502,36302.172707100566,2,2,0,31,51,0,0,0,1.6,90.48076923076921,98,85.78125,0,0,0,0,0,0,3.3333333333333335,326.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,11838.329,0,11838.329,11838.329,0,0,0,0,-1,-1,0,0,0,11838329,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:54000-192.168.249.84:22-6,192.168.19.139,54000,192.168.249.84,22,6,2025-03-11 15:22:09.576220 UTC,11579688,21,32,1912,2745,640,0,91.04761904761905,136.31283214949642,976,0,85.78125,216.7720194084962,641.554418391929,4.576979966990475,222673.07692307694,609387.1676072435,2481000,0,11579000,578950,900083.6336141215,2525000,0,11579000,373516.12903225806,752757.5915760254,2481000,0,16,15,0,0,0,0,680,1032,1.8135203642792448,2.76345960271123,0,976,87.86792452830188,189.05125966912993,35740.3787824848,2,2,0,31,52,0,0,0,1.5238095238095237,87.86792452830188,91.04761904761905,85.78125,0,0,0,0,0,0,3.5,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,11579.688,0,11579.688,11579.688,0,0,0,0,-1,-1,0,0,0,11579688,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:53524-192.168.249.84:22-6,192.168.19.139,53524,192.168.249.84,22,6,2025-03-11 15:28:00.161132 UTC,11307914,20,32,1992,2745,640,0,99.6,138.29765001618793,976,0,85.78125,216.7720194084962,659.4496562319098,4.59854929918993,221725.49019607843,601613.2259716167,2469000,0,11308000,595157.8947368421,894913.0074251496,2515000,0,11308000,364774.19354838703,737152.2672694416,2469000,0,16,15,0,0,0,0,648,1032,1.7686728073807423,2.8298764918091877,0,976,91.09615384615383,190.57395693570035,36318.43306213017,2,2,0,31,51,0,0,0,1.6,91.09615384615383,99.6,85.78125,0,0,0,0,0,0,3.3333333333333335,332,5.333333333333333,457.5,64800,64260,16,15,32,32,11307.914,0,11307.914,11307.914,0,0,0,0,-1,-1,0,0,0,11307914,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:53542-192.168.249.84:22-6,192.168.19.139,53542,192.168.249.84,22,6,2025-03-11 15:28:02.162419 UTC,11130774,20,32,1992,2745,640,0,99.6,138.29765001618793,976,0,85.78125,216.7720194084962,669.944426146825,4.671732621648773,218254.9019607843,593489.0468664783,2471000,0,11131000,585842.1052631579,884534.0291664659,2517000,0,11131000,359064.51612903224,727317.3392451887,2471000,0,16,15,0,0,0,0,648,1032,1.7968202390956818,2.874912382553091,0,976,91.09615384615383,190.57395693570018,36318.433062130105,2,2,0,31,51,0,0,0,1.6,91.09615384615383,99.6,85.78125,0,0,0,0,0,0,3.3333333333333335,332,5.333333333333333,457.5,64800,64260,16,15,32,32,11130.774,0,11130.774,11130.774,0,0,0,0,-1,-1,0,0,0,11130774,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33234-192.168.249.84:22-6,192.168.19.139,33234,192.168.249.84,22,6,2025-03-11 15:28:04.305472 UTC,10775864,20,32,1976,2745,640,0,98.8,138.26988102981792,976,0,85.78125,216.7720194084962,690.524676257978,4.825599135252634,211294.11764705883,571991.9886357125,2275000,0,10776000,567157.8947368421,851964.3100480019,2322000,0,10776000,347612.9032258065,700674.0845334101,2275000,0,16,15,0,0,0,0,648,1032,1.8559996674048596,2.9695994678477753,0,976,90.78846153846153,190.55287339521155,36310.39755917152,2,2,0,31,51,0,0,0,1.6,90.78846153846153,98.8,85.78125,0,0,0,0,0,0,3.3333333333333335,329.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,32,10775.864,0,10775.864,10775.864,0,0,0,0,-1,-1,0,0,0,10775864,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:44422-192.168.249.84:22-6,192.168.19.139,44422,192.168.249.84,22,6,2025-03-11 15:22:19.480473 UTC,4303109,14,15,1288,2153,640,0,92,168.15638979405875,976,0,143.53333333333333,303.89973492730934,1153.8169263200166,6.739313366219633,153678.57142857142,520049.3832025837,2307000,0,4303000,331000,752389.7312512364,2392000,0,4303000,307357.14285714284,703006.4627972447,2307000,0,8,7,0,0,0,0,456,488,3.253461625071547,3.4858517411480863,0,976,118.65517241379311,249.16609553248057,62083.743162901235,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92,143.53333333333333,0,0,0,0,0,0,7,644,7.5,1076.5,64800,64260,8,7,32,32,4303.109,0,4303.109,4303.109,0,0,0,0,-1,-1,0,0,0,4303109,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:44500-192.168.249.84:22-6,192.168.19.139,44500,192.168.249.84,22,6,2025-03-11 15:22:21.317765 UTC,4188628,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1181.53247316305,6.923508127243576,149607.14285714287,507509.20746649045,2308000,0,4189000,322230.76923076925,731668.6044552972,2353000,0,4189000,299214.28571428574,686259.3406672593,2308000,0,8,7,0,0,0,0,456,488,3.342383233841726,3.5811248934018494,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,4188.628,0,4188.628,4188.628,0,0,0,0,-1,-1,0,0,0,4188628,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:44510-192.168.249.84:22-6,192.168.19.139,44510,192.168.249.84,22,6,2025-03-11 15:22:21.395359 UTC,4198713,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1178.6945190109445,6.906878369633743,149964.2857142857,506718.186128208,2309000,0,4199000,323000,732190.811616333,2355000,0,4198000,299857.14285714284,685001.8620561613,2309000,0,8,7,0,0,0,0,456,488,3.3343550749956,3.572523294638143,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,4198.713,0,4198.713,4198.713,0,0,0,0,-1,-1,0,0,0,4198713,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33276-192.168.249.84:22-6,192.168.19.139,33276,192.168.249.84,22,6,2025-03-11 15:28:11.745019 UTC,10902753,21,34,1960,2745,640,0,93.33333333333333,136.51071241179062,976,0,80.73529411764706,211.26611443216922,695.3289687476181,5.044597451671151,201888.8888888889,555744.2013048364,2254000,0,10902000,545100,833575.12558857,2299000,0,10902000,330363.63636363635,680460.4866038889,2254000,0,16,15,0,0,0,0,680,1096,1.9261190270017121,3.118478424669439,0,976,85.54545454545455,186.3980899416201,34744.2479338843,2,2,0,31,54,0,0,0,1.619047619047619,85.54545454545455,93.33333333333333,80.73529411764706,0,0,0,0,0,0,3.5,326.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,32,10902.753,0,10902.753,10902.753,0,0,0,0,-1,-1,0,0,0,10902753,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:44526-192.168.249.84:22-6,192.168.19.139,44526,192.168.249.84,22,6,2025-03-11 15:22:21.586367 UTC,11474861,20,32,2008,2745,640,0,100.4,138.32078657960278,976,0,85.78125,216.7720194084962,651.2497188419101,4.531645307076051,225000,609371.9042153638,2460000,0,11475000,603947.3684210526,906707.8374499003,2508000,0,11475000,370161.29032258067,746491.9720318582,2460000,0,16,15,0,0,0,0,648,1032,1.7429405027215579,2.788704804354493,0,976,91.40384615384613,190.59454141180515,36326.27921597631,2,2,0,31,51,0,0,0,1.6,91.40384615384613,100.4,85.78125,0,0,0,0,0,0,3.3333333333333335,334.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,11474.861,0,11474.861,11474.861,0,0,0,0,-1,-1,0,0,0,11474861,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:46570-192.168.249.84:22-6,192.168.19.139,46570,192.168.249.84,22,6,2025-03-11 15:28:22.754936 UTC,3299179,14,15,1288,2153,640,0,92,168.15638979405875,976,0,143.53333333333333,303.89973492730934,1504.9198603652605,8.790065649666174,117857.14285714286,393200.30466905376,1806000,0,3300000,253846.15384615384,575491.2077325897,1892000,0,3299000,235642.85714285713,531025.5047873822,1806000,0,8,7,0,0,0,0,456,488,4.24347996880436,4.546585680861814,0,976,118.65517241379311,249.16609553248057,62083.743162901235,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92,143.53333333333333,0,0,0,0,0,0,7,644,7.5,1076.5,64800,64260,8,7,32,32,3299.179,0,3299.179,3299.179,0,0,0,0,-1,-1,0,0,0,3299179,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:58840-192.168.249.84:22-6,192.168.19.139,58840,192.168.249.84,22,6,2025-03-11 15:28:15.214399 UTC,11578016,22,32,2008,2745,640,0,91.27272727272727,135.0051116265205,976,0,85.78125,216.7720194084962,654.4299126897043,4.664011519762972,218452.8301886792,588861.9201328576,2252000,0,11578000,551333.3333333334,861051.0373310567,2302000,0,11578000,373483.8709677419,731640.5723845618,2252000,0,16,15,0,0,0,0,712,1032,1.9001528413849142,2.763858678378057,0,976,88.01851851851855,187.82660352143364,35278.83299039783,2,2,0,31,53,0,0,0,1.4545454545454546,88.01851851851855,91.27272727272727,85.78125,0,0,0,0,0,0,3.6666666666666665,334.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,11578.016,0,11578.016,11578.016,0,0,0,0,-1,-1,0,0,0,11578016,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:58854-192.168.249.84:22-6,192.168.19.139,58854,192.168.249.84,22,6,2025-03-11 15:28:15.271131 UTC,11538164,21,34,2008,2745,640,0,95.61904761904762,136.67008457647415,976,0,80.73529411764706,211.26611443216922,661.1970500679311,4.766789586280798,213666.66666666666,584441.5187928462,2259000,0,11538000,576900,874285.4739728892,2302000,0,11538000,349636.3636363637,715192.6978383678,2259000,0,16,15,0,0,0,0,680,1096,1.8200469329435776,2.9467426533372207,0,976,86.41818181818184,186.48243309019662,34775.69785123966,2,2,0,31,54,0,0,0,1.619047619047619,86.41818181818184,95.61904761904762,80.73529411764706,0,0,0,0,0,0,3.5,334.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,32,11538.164,0,11538.164,11538.164,0,0,0,0,-1,-1,0,0,0,11538164,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:46602-192.168.249.84:22-6,192.168.19.139,46602,192.168.249.84,22,6,2025-03-11 15:28:24.054335 UTC,4184841,14,15,1304,2153,640,0,93.14285714285714,168.23404494201236,976,0,143.53333333333333,303.89973492730934,1190.2483272363277,6.92977343703142,149464.2857142857,499498.78322051547,2082000,0,4185000,321923.0769230769,722626.2425282743,2167000,0,4184000,298857.14285714284,674473.2184816381,2082000,0,8,7,0,0,0,0,456,488,3.3454078661530993,3.5843655708783206,0,976,119.2068965517241,249.13303180960258,62067.26753864445,2,2,0,15,28,0,0,0,1.0714285714285714,119.2068965517241,93.14285714285714,143.53333333333333,0,0,0,0,0,0,7,652,7.5,1076.5,64800,64260,8,7,32,32,4184.841,0,4184.841,4184.841,0,0,0,0,-1,-1,0,0,0,4184841,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:46608-192.168.249.84:22-6,192.168.19.139,46608,192.168.249.84,22,6,2025-03-11 15:28:26.966687 UTC,4021092,14,15,1304,2153,640,0,93.14285714285714,168.23404494201236,976,0,143.53333333333333,303.89973492730934,1238.7182387271914,7.211971275464475,143607.14285714287,475742.002356448,1888000,0,4021000,309307.6923076923,688117.0947554454,1934000,0,4021000,287214.28571428574,641882.0740126458,1888000,0,8,7,0,0,0,0,456,488,3.4816413053966433,3.730329970067832,0,976,119.2068965517241,249.13303180960258,62067.26753864445,2,2,0,15,28,0,0,0,1.0714285714285714,119.2068965517241,93.14285714285714,143.53333333333333,0,0,0,0,0,0,7,652,7.5,1076.5,64800,64260,8,7,32,32,4021.092,0,4021.092,4021.092,0,0,0,0,-1,-1,0,0,0,4021092,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:46610-192.168.249.84:22-6,192.168.19.139,46610,192.168.249.84,22,6,2025-03-11 15:28:26.989718 UTC,4042642,15,17,1304,2153,640,0,86.93333333333334,164.18179625714362,976,0,126.6470588235294,289.18566012297566,1270.7036635942536,7.915615580108256,130419.35483870967,453458.66363472445,1887000,0,4043000,288785.71428571426,666247.6136190366,1933000,0,4042000,252625.00000000003,606682.7707912927,1887000,0,8,7,0,0,0,0,488,552,3.7104448031757453,4.205170776932511,0,976,108.03125000000003,239.6993539278683,57455.78027343746,2,2,0,15,31,0,0,0,1.1333333333333333,108.03125000000003,86.93333333333334,126.6470588235294,0,0,0,0,0,0,7.5,652,8.5,1076.5,64800,64260,8,7,32,32,4042.642,0,4042.642,4042.642,0,0,0,0,-1,-1,0,0,0,4042642,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:57990-192.168.249.84:22-6,192.168.19.139,57990,192.168.249.84,22,6,2025-03-11 15:22:36.171558 UTC,11555791,20,32,2008,2745,640,0,100.4,138.32078657960278,976,0,85.78125,216.7720194084962,646.6887467937072,4.499908314368095,226588.23529411765,612182.8246871878,2501000,0,11556000,608210.5263157894,910117.2613256386,2546000,0,11556000,372774.1935483871,749766.7469406057,2501000,0,16,15,0,0,0,0,648,1032,1.730733967064652,2.769174347303443,0,976,91.40384615384613,190.59454141180515,36326.27921597631,2,2,0,31,51,0,0,0,1.6,91.40384615384613,100.4,85.78125,0,0,0,0,0,0,3.3333333333333335,334.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,11555.791,0,11555.791,11555.791,0,0,0,0,-1,-1,0,0,0,11555791,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
