flow_id,source_ip,source_port,destination_ip,destination_port,protocol,timestamp_first,timestamp_last,flow_duration_us,flow_expire_cause,first_timestamp_fwd,first_timestamp_bwd,last_timestamp_fwd,last_timestamp_bwd,fwd_duration_ms,bwd_duration_ms,iat_total,iat_mean,iat_std,iat_max,iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,packet_count,packet_len_total,packet_len_mean,packet_len_max,packet_len_min,packet_len_std,fwd_packet_count,bwd_packet_count,fwd_packet_len_total,fwd_packet_len_mean,fwd_packet_len_std,fwd_packet_len_max,fwd_packet_len_min,bwd_packet_len_total,bwd_packet_len_mean,bwd_packet_len_std,bwd_packet_len_max,bwd_packet_len_min,header_len_total,header_len_mean,header_len_std,header_len_max,header_len_min,fwd_header_len_total,fwd_header_len_mean,fwd_header_len_std,fwd_header_len_max,fwd_header_len_min,bwd_header_len_total,bwd_header_len_mean,bwd_header_len_std,bwd_header_len_max,bwd_header_len_min,payload_len_total,payload_len_mean,payload_len_std,payload_len_max,payload_len_min,payload_len_variance,fwd_payload_len_total,fwd_payload_len_mean,fwd_payload_len_std,fwd_payload_len_max,fwd_payload_len_min,bwd_payload_len_total,bwd_payload_len_mean,bwd_payload_len_std,bwd_payload_len_max,bwd_payload_len_min,fwd_non_zero_payload_packets,bwd_non_zero_payload_packets,fwd_bulk_rate_s,bwd_bulk_rate_s,fwd_bulk_count,bwd_bulk_count,fwd_bulk_packets_total,fwd_bulk_packets_mean,fwd_bulk_packets_std,fwd_bulk_packets_max,fwd_bulk_packets_min,bwd_bulk_packets_total,bwd_bulk_packets_mean,bwd_bulk_packets_std,bwd_bulk_packets_max,bwd_bulk_packets_min,fwd_bulk_bytes_total,fwd_bulk_bytes_mean,fwd_bulk_bytes_std,fwd_bulk_bytes_max,fwd_bulk_bytes_min,bwd_bulk_bytes_total,bwd_bulk_bytes_mean,bwd_bulk_bytes_std,bwd_bulk_bytes_max,bwd_bulk_bytes_min,fwd_bulk_duration_total,fwd_bulk_duration_mean,fwd_bulk_duration_std,fwd_bulk_duration_max,fwd_bulk_duration_min,bwd_bulk_duration_total,bwd_bulk_duration_mean,bwd_bulk_duration_std,bwd_bulk_duration_max,bwd_bulk_duration_min,subflow_count,active_total,active_mean,active_std,active_max,active_min,idle_total,idle_mean,idle_std,idle_max,idle_min,icmp_type,icmp_code,flow_retransmission_count,fwd_retransmission_count,bwd_retransmission_count,fwd_init_window_size,bwd_init_window_size,window_size_total,window_size_mean,window_size_std,window_size_max,window_size_min,fwd_window_size_total,fwd_window_size_mean,fwd_window_size_std,fwd_window_size_max,fwd_window_size_min,bwd_window_size_total,bwd_window_size_mean,bwd_window_size_std,bwd_window_size_max,bwd_window_size_min,fwd_fin_flag_count,fwd_syn_flag_count,fwd_rst_flag_count,fwd_psh_flag_count,fwd_ack_flag_count,fwd_urg_flag_count,fwd_cwr_flag_count,fwd_ece_flag_count,bwd_fin_flag_count,bwd_syn_flag_count,bwd_rst_flag_count,bwd_psh_flag_count,bwd_ack_flag_count,bwd_urg_flag_count,bwd_cwr_flag_count,bwd_ece_flag_count,total_fin_flag_count,total_syn_flag_count,total_rst_flag_count,total_psh_flag_count,total_ack_flag_count,total_urg_flag_count,total_cwr_flag_count,total_ece_flag_count,flags,flow_bytes_s,flow_packets_s,fwd_bytes_s,fwd_packets_s,bwd_bytes_s,bwd_packets_s,fwd_subflow_packets_mean,fwd_subflow_bytes_mean,bwd_subflow_packets_mean,bwd_subflow_bytes_mean,up_down_ratio,subcategory,scenario,label,category
192.168.19.139:53396-192.168.249.84:22-6,192.168.19.139,53396,192.168.249.84,22,6,2025-03-11 15:20:05.852337 UTC,2025-03-11 15:20:18.377508 UTC,12525171,TCP Normal Termination,1741706405852,1741706405852,1741706418377,1741706418377,12525,12525,12525,245.58823529411765,664.9101716263481,2576,0,12525,659.2105263157895,985.8515730573865,2621,0,12525,404.03225806451616,814.4890535263539,2576,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12525.171,12525.171,0,12525.171,12525.171,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,588.9739948460584,4.151639925714387,236.32411884835744,1.596784586813226,352.6498759977009,2.5548553389011612,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:58084-192.168.249.84:22-6,192.168.19.139,58084,192.168.249.84,22,6,2025-03-11 15:20:14.313533 UTC,2025-03-11 15:20:18.620159 UTC,4306626,TCP Normal Termination,1741706414313,1741706414313,1741706418620,1741706418619,4307,4306,4307,153.82142857142858,534.2861093867907,2541,0,4307,331.3076923076923,771.2585503443642,2587,0,4306,307.57142857142856,724.0041154466413,2541,0,29,4949,170.6551724137931,1028,52,248.94456880059687,14,15,2008,143.42857142857142,167.77438689489875,692,52,2941,196.06666666666666,303.65429173467794,1028,52,944,32.55172413793104,2.0271639250619398,40,32,456,32.57142857142857,2.0603150145508504,40,32,488,32.53333333333333,1.9955506062794348,40,32,3425,118.10344827586206,249.1979333544108,976,0,62099.60998810936,1272,90.85714285714286,168.07092769034708,640,0,2153,143.53333333333333,303.89973492730934,976,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4306.626,4306.626,0,4306.626,4306.626,0,0,0,0,0,-1,-1,0,0,0,64800,64260,142613,4917.689655172414,16224.570925952785,64800,501,71337,5095.5,16559.049147779333,64800,501,71276,4751.733333333334,15904.253256981989,64260,501,1,1,0,8,13,0,0,0,1,1,0,7,15,0,0,0,2,2,0,15,28,0,0,0,.AP.SF,1149.159458007266,6.733809715540658,466.25827271743594,3.2508046902610075,682.9011852898302,3.4830050252796507,7,1004,7.5,1470.5,1.0714285714285714,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:58090-192.168.249.84:22-6,192.168.19.139,58090,192.168.249.84,22,6,2025-03-11 15:20:16.781376 UTC,2025-03-11 15:20:20.980455 UTC,4199079,TCP Normal Termination,1741706416781,1741706416781,1741706420980,1741706420980,4199,4199,4199,149.96428571428575,515.2978668514286,2420,0,4199,323,747.970793341764,2507,0,4199,299.92857142857144,697.5959190867808,2420,0,29,4949,170.6551724137931,1028,52,248.94456880059687,14,15,2008,143.42857142857142,167.77438689489875,692,52,2941,196.06666666666666,303.65429173467794,1028,52,944,32.55172413793104,2.0271639250619398,40,32,456,32.57142857142857,2.0603150145508504,40,32,488,32.53333333333333,1.9955506062794348,40,32,3425,118.10344827586206,249.1979333544108,976,0,62099.60998810936,1272,90.85714285714286,168.07092769034708,640,0,2153,143.53333333333333,303.89973492730934,976,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4199.079,4199.079,0,4199.079,4199.079,0,0,0,0,0,-1,-1,0,0,0,64800,64260,142613,4917.689655172414,16224.570925952785,64800,501,71337,5095.5,16559.049147779333,64800,501,71276,4751.733333333334,15904.253256981989,64260,501,1,1,0,8,13,0,0,0,1,1,0,7,15,0,0,0,2,2,0,15,28,0,0,0,.AP.SF,1178.5917816740289,6.906276352504918,478.20010054585777,3.334064446036857,700.3916811281712,3.572211906468061,7,1004,7.5,1470.5,1.0714285714285714,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:58156-192.168.249.84:22-6,192.168.19.139,58156,192.168.249.84,22,6,2025-03-11 15:20:18.623223 UTC,2025-03-11 15:20:23.508533 UTC,4885310,TCP Normal Termination,1741706418623,1741706418623,1741706423508,1741706423508,4885,4885,4885,174.46428571428572,588.5525514916633,2420,0,4885,375.7692307692308,847.9561993265522,2470,0,4885,348.92857142857144,795.2866028119957,2420,0,29,4949,170.6551724137931,1028,52,248.94456880059687,14,15,2008,143.42857142857142,167.77438689489875,692,52,2941,196.06666666666666,303.65429173467794,1028,52,944,32.55172413793104,2.0271639250619398,40,32,456,32.57142857142857,2.0603150145508504,40,32,488,32.53333333333333,1.9955506062794348,40,32,3425,118.10344827586206,249.1979333544108,976,0,62099.60998810936,1272,90.85714285714286,168.07092769034708,640,0,2153,143.53333333333333,303.89973492730934,976,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4885.31,4885.31,0,4885.31,4885.31,0,0,0,0,0,-1,-1,0,0,0,64800,64260,142613,4917.689655172414,16224.570925952785,64800,501,71337,5095.5,16559.049147779333,64800,501,71276,4751.733333333334,15904.253256981989,64260,501,1,1,0,8,13,0,0,0,1,1,0,7,15,0,0,0,2,2,0,15,28,0,0,0,.AP.SF,1013.0370437085877,5.9361637234894005,411.0281640264385,2.8657342113397104,602.0088796821492,3.0704295121496896,7,1004,7.5,1470.5,1.0714285714285714,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:58198-192.168.249.84:22-6,192.168.19.139,58198,192.168.249.84,22,6,2025-03-11 15:20:21.918101 UTC,2025-03-11 15:20:33.673221 UTC,11755120,TCP Normal Termination,1741706421918,1741706421918,1741706433673,1741706433673,11755,11755,11755,230.49019607843138,625.2223250862335,2380,0,11755,618.6842105263158,929.0756613363277,2426,0,11755,379.19354838709677,766.0188837626378,2380,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11755.12,11755.12,0,11755.12,11755.12,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,627.556332900047,4.4236043528266835,251.8051708532112,1.7013862895487244,375.75116204683576,2.722218063277959,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:58174-192.168.249.84:22-6,192.168.19.139,58174,192.168.249.84,22,6,2025-03-11 15:20:20.950019 UTC,2025-03-11 15:20:34.113486 UTC,13163467,TCP Normal Termination,1741706420950,1741706420950,1741706434113,1741706434113,13163,13163,13163,258.0980392156863,684.8912681673212,2376,0,13163,692.7894736842105,1010.7576407380008,2426,0,13163,424.61290322580646,837.3128939734248,2376,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13163.467,13163.467,0,13163.467,13163.467,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,560.4146688710505,3.9503270680892806,224.86477156815906,1.5193565646497234,335.5498973028914,2.4309705034395575,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:54928-192.168.249.84:22-6,192.168.19.139,54928,192.168.249.84,22,6,2025-03-11 15:20:22.610856 UTC,2025-03-11 15:20:34.925020 UTC,12314164,TCP Normal Termination,1741706422610,1741706422610,1741706434924,1741706434925,12314,12315,12315,241.47058823529412,660.6891634525085,2520,0,12314,648.1052631578947,981.329007264442,2563,0,12315,397.258064516129,810.1289410610149,2520,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12314.164,12314.164,0,12314.164,12314.164,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,599.0662459912016,4.222779556939472,240.37360554886226,1.6241459834382586,358.6926404423394,2.5986335735012136,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:54948-192.168.249.84:22-6,192.168.19.139,54948,192.168.249.84,22,6,2025-03-11 15:20:23.506110 UTC,2025-03-11 15:20:35.816618 UTC,12310508,TCP Normal Termination,1741706423506,1741706423506,1741706435816,1741706435816,12310,12310,12310,227.96296296296296,634.7100814680248,2379,0,12310,586.1904761904761,937.8019193354731,2428,0,12310,384.6875,787.1586735492091,2379,0,55,7533,136.96363636363637,1028,52,186.18338600192152,22,33,3064,139.27272727272725,134.29756033057265,692,52,4469,135.42424242424244,213.87833277470327,1028,52,1776,32.29090909090909,1.4975462023253812,40,32,712,32.36363636363637,1.6663911618021232,40,32,1064,32.24242424242424,1.371358605937546,40,32,4657,84.67272727272727,186.30962055337832,976,0,34711.27471074381,1912,86.9090909090909,134.5223567397253,640,0,2745,83.18181818181819,213.96820133976217,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12310.508,12310.508,0,12310.508,12310.508,0,0,0,0,0,-1,-1,0,0,0,64800,64260,155640,2829.818181818182,11985.813547828355,64800,501,75345,3424.7727272727275,13393.172806022609,64800,501,80295,2433.181818181818,10929.54060265682,64260,501,1,1,0,16,21,0,0,0,1,1,0,15,33,0,0,0,2,2,0,31,54,0,0,0,.AP.SF,611.9162588578797,4.467727895550695,248.8930594903151,1.7870911582202782,363.0231993675647,2.680636737330417,3.6666666666666665,510.6666666666667,5.5,744.8333333333334,1.5,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:54952-192.168.249.84:22-6,192.168.19.139,54952,192.168.249.84,22,6,2025-03-11 15:20:23.541541 UTC,2025-03-11 15:20:35.829781 UTC,12288240,TCP Normal Termination,1741706423541,1741706423541,1741706435829,1741706435829,12288,12288,12288,240.94117647058823,651.1843030508278,2380,0,12288,646.7368421052631,965.5435797684809,2426,0,12288,396.38709677419354,797.5456980503801,2380,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12288.24,12288.24,0,12288.24,12288.24,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,600.3300716782875,4.231688183173506,240.8807119652611,1.627572378143656,359.4493597130264,2.6041158050298496,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:52650-192.168.249.84:22-6,192.168.19.139,52650,192.168.249.84,22,6,2025-03-11 15:20:33.829548 UTC,2025-03-11 15:20:47.213344 UTC,13383796,TCP Normal Termination,1741706433829,1741706433829,1741706447213,1741706447213,13384,13384,13384,262.43137254901956,702.9193258287941,2652,0,13384,704.421052631579,1038.816701109563,2699,0,13384,431.741935483871,860.1371596453123,2652,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13383.796,13383.796,0,13383.796,13383.796,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,551.1889153122179,3.88529532279183,221.1629645281503,1.4943443549199344,330.02595078406756,2.390950967871895,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:52676-192.168.249.84:22-6,192.168.19.139,52676,192.168.249.84,22,6,2025-03-11 15:20:34.296112 UTC,2025-03-11 15:20:47.501368 UTC,13205256,TCP Normal Termination,1741706434296,1741706434296,1741706447501,1741706447501,13205,13205,13205,258.921568627451,693.9516806125555,2656,0,13205,695,1024.6325657214113,2700,0,13205,425.96774193548384,849.2232687872723,2656,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13205.256,13205.256,0,13205.256,13205.256,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,558.6411955966624,3.9378259686900425,224.1531705254332,1.5145484494961703,334.48802507122923,2.4232775191938725,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:52710-192.168.249.84:22-6,192.168.19.139,52710,192.168.249.84,22,6,2025-03-11 15:20:35.931299 UTC,2025-03-11 15:20:48.977378 UTC,13046079,TCP Normal Termination,1741706435931,1741706435931,1741706448977,1741706448977,13046,13046,13046,241.59259259259258,666.7818100153547,2656,0,13046,593,967.1783703123225,2702,0,13046,420.83870967741933,836.1973102847007,2656,0,55,7533,136.96363636363637,1028,52,186.18338600192155,23,32,3116,135.47826086956522,132.54592955067952,692,52,4417,138.03125,216.6775375377834,1028,52,1776,32.29090909090909,1.4975462023253812,40,32,744,32.34782608695652,1.6314489599385837,40,32,1032,32.25,1.3919410907075047,40,32,4657,84.67272727272727,186.30962055337832,976,0,34711.27471074381,1912,83.1304347826087,132.7538763366994,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13046.079,13046.079,0,13046.079,13046.079,0,0,0,0,0,-1,-1,0,0,0,64800,64260,155639,2829.8,11985.817079744338,64800,501,75846,3297.6521739130435,13112.34480940599,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,22,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,54,0,0,0,.AP.SF,577.4148692492204,4.21582607310595,238.8457098872389,1.762981812389761,338.56915936198146,2.452844260716189,3.8333333333333335,519.3333333333334,5.333333333333333,736.1666666666666,1.391304347826087,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:52700-192.168.249.84:22-6,192.168.19.139,52700,192.168.249.84,22,6,2025-03-11 15:20:35.856220 UTC,2025-03-11 15:20:49.029673 UTC,13173453,TCP Normal Termination,1741706435856,1741706435856,1741706449029,1741706449029,13173,13173,13173,258.2941176470588,693.7945475997368,2659,0,13173,693.3157894736842,1025.3396383448844,2703,0,13173,424.93548387096774,849.2119282390438,2659,0,52,7393,142.17307692307693,1028,52,190.3476294687662,20,32,2976,148.8,137.89039125334295,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4673,89.86538461538461,190.48662671069928,976,0,36285.15495562129,1928,96.4,138.15874927054026,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13173.453,13173.453,0,13173.453,13173.453,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,561.2044161845797,3.947332563451663,225.90887901600286,1.5182048320967934,335.2955371685768,2.4291277313548694,3.3333333333333335,496,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:52998-192.168.249.84:22-6,192.168.19.139,52998,192.168.249.84,22,6,2025-03-11 15:20:45.001692 UTC,2025-03-11 15:20:57.593863 UTC,12592171,TCP Normal Termination,1741706445001,1741706445001,1741706457593,1741706457593,12592,12592,12592,246.90196078431373,655.7016674241588,2225,0,12592,662.7368421052631,968.3047498812857,2276,0,12592,406.1935483870967,801.6799868081399,2225,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12592.171,12592.171,0,12592.171,12592.171,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,585.8402018206392,4.129550019611392,235.06669342403308,1.5882884690813046,350.7735083966061,2.5412615505300873,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:52996-192.168.249.84:22-6,192.168.19.139,52996,192.168.249.84,22,6,2025-03-11 15:20:44.817315 UTC,2025-03-11 15:20:57.945390 UTC,13128075,TCP Normal Termination,1741706444817,1741706444817,1741706457945,1741706457945,13128,13128,13128,257.41176470588243,688.7890532387925,2660,0,13128,690.9473684210526,1017.5288162832337,2705,0,13128,423.48387096774195,842.7687040045637,2660,0,52,7393,142.17307692307693,1028,52,190.3476294687662,20,32,2976,148.8,137.8903912533429,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4673,89.86538461538461,190.4866267106991,976,0,36285.15495562123,1928,96.4,138.15874927054026,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13128.075,13128.075,0,13128.075,13128.075,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,563.1442538224378,3.960976761634893,226.68974697356617,1.523452600628805,336.4545068488716,2.437524161006088,3.3333333333333335,496,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
