id,expiration_id,src_ip,src_port,dst_ip,dst_port,protocol,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label,category,subcategory,scenario
192.168.19.139:38766-192.168.249.84:22-6,0,192.168.19.139,38766,192.168.249.84,22,6,1741706545591,1741706557663,12071,54,7577,1741706545591,1741706557663,12072,20,3056,1741706545591,1741706557663,12072,34,4521,52,140.3148148148148,187.69378372015385,1028,52,152.8,138.04115328408406,692,52,132.97058823529412,211.18050340242343,1028,0,227.77358490566039,624.9511268894198,2463,0,635.3684210526316,941.1081491924584,2508,0,365.8181818181818,759.5219171951029,2463,2,0,0,0,53,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,34,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:38774-192.168.249.84:22-6,0,192.168.19.139,38774,192.168.249.84,22,6,1741706545661,1741706557702,12041,52,7473,1741706545661,1741706557702,12041,20,3056,1741706545661,1741706557702,12041,32,4417,52,143.71153846153845,190.45313743588372,1028,52,152.8,138.04115328408406,692,52,138.03125,216.6775375377834,1028,0,236.09803921568627,634.9457057196632,2460,1,633.7368421052631,941.3350453425325,2506,0,388.4193548387097,777.2870426825373,2460,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:46608-192.168.249.84:22-6,0,192.168.19.139,46608,192.168.249.84,22,6,1741706906966,1741706910987,4021,29,4981,1741706906966,1741706910987,4021,14,2040,1741706906966,1741706910987,4021,15,2941,52,171.75862068965517,248.8771550137792,1028,52,145.71428571428572,167.93001457725885,692,52,196.06666666666666,303.65429173467794,1028,0,143.60714285714286,475.742002356448,1888,0,309.3076923076923,688.1170947554454,1934,0,287.2142857142857,641.8820740126457,1888,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:46610-192.168.249.84:22-6,0,192.168.19.139,46610,192.168.249.84,22,6,1741706906989,1741706911032,4042,32,5137,1741706906989,1741706911032,4043,15,2092,1741706906989,1741706911031,4042,17,3045,52,160.53125,239.48173004101477,1028,52,139.46666666666667,163.9113039285441,692,52,179.11764705882354,288.9856260119566,1028,0,130.41935483870967,453.4586636347245,1887,0,288.7857142857143,666.2476136190367,1933,0,252.62500000000003,606.6827707912927,1887,2,0,0,0,31,15,0,2,1,0,0,0,14,8,0,1,1,0,0,0,17,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:57948-192.168.249.84:22-6,0,192.168.19.139,57948,192.168.249.84,22,6,1741706553243,1741706564580,11336,52,7473,1741706553243,1741706564580,11337,20,3056,1741706553243,1741706564580,11337,32,4417,52,143.71153846153845,190.45313743588372,1028,52,152.8,138.04115328408406,692,52,138.03125,216.6775375377834,1028,0,222.29411764705875,602.5822307929091,2307,0,596.6842105263158,896.7072545022753,2352,0,365.7096774193549,738.2478905969621,2307,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:57960-192.168.249.84:22-6,0,192.168.19.139,57960,192.168.249.84,22,6,1741706555543,1741706566717,11173,52,7473,1741706555543,1741706566716,11173,20,3056,1741706555543,1741706566717,11174,32,4417,52,143.71153846153845,190.45313743588372,1028,52,152.8,138.04115328408406,692,52,138.03125,216.6775375377834,1028,0,219.09803921568627,591.8160238406754,2305,0,588.0526315789474,881.4616732680117,2352,0,360.45161290322574,724.7961154345485,2305,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:58000-192.168.249.84:22-6,0,192.168.19.139,58000,192.168.249.84,22,6,1741706557623,1741706569019,11395,52,7473,1741706557623,1741706569018,11395,20,3056,1741706557623,1741706569019,11396,32,4417,52,143.71153846153845,190.45313743588372,1028,52,152.8,138.04115328408406,692,52,138.03125,216.6775375377834,1028,0,223.45098039215685,607.4462556304311,2504,0,599.7368421052631,903.2548070934336,2550,0,367.61290322580646,744.4058326641957,2504,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:58008-192.168.249.84:22-6,0,192.168.19.139,58008,192.168.249.84,22,6,1741706557902,1741706569136,11233,55,7629,1741706557902,1741706569136,11234,22,3160,1741706557902,1741706569136,11234,33,4469,52,138.70909090909092,186.35359086008054,1028,52,143.63636363636363,134.7693468838672,692,52,135.42424242424244,213.87833277470327,1028,0,208.03703703703704,578.3160088011272,2309,0,534.952380952381,856.568707176125,2358,0,351.0625,717.1281239037766,2309,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:56818-192.168.249.84:22-6,0,192.168.19.139,56818,192.168.249.84,22,6,1741706564685,1741706575819,11134,52,7473,1741706564685,1741706575819,11134,20,3056,1741706564685,1741706575819,11134,32,4417,52,143.71153846153845,190.45313743588372,1028,52,152.8,138.04115328408406,692,52,138.03125,216.6775375377834,1028,0,218.31372549019608,591.9682188805002,2478,0,586,882.54661424527,2526,0,359.1612903225806,725.2524853689362,2478,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:56854-192.168.249.84:22-6,0,192.168.19.139,56854,192.168.249.84,22,6,1741706567903,1741706579250,11347,52,7473,1741706567903,1741706579250,11347,20,3056,1741706567903,1741706579250,11347,32,4417,52,143.71153846153845,190.45313743588372,1028,52,152.8,138.04115328408406,692,52,138.03125,216.6775375377834,1028,0,222.49019607843138,601.2876826901276,2480,0,597.2105263157895,893.2782073232676,2525,0,366.03225806451616,736.4478162478259,2480,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:56886-192.168.249.84:22-6,0,192.168.19.139,56886,192.168.249.84,22,6,1741706569287,1741706580481,11193,52,7473,1741706569287,1741706580481,11194,20,3056,1741706569287,1741706580481,11194,32,4417,52,143.71153846153845,190.45313743588372,1028,52,152.8,138.04115328408406,692,52,138.03125,216.6775375377834,1028,0,219.49019607843144,596.244172004206,2484,0,589.1578947368421,887.6039457680074,2529,0,361.0967741935484,730.6170328559768,2484,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:54676-192.168.249.84:22-6,0,192.168.19.139,54676,192.168.249.84,22,6,1741706580772,1741706584663,3890,29,4981,1741706580772,1741706584663,3891,14,2040,1741706580772,1741706584662,3890,15,2941,52,171.75862068965517,248.8771550137792,1028,52,145.71428571428572,167.93001457725885,692,52,196.06666666666666,303.65429173467794,1028,0,138.96428571428572,461.5387680778024,1935,0,299.3076923076923,671.1157626400271,2024,0,277.85714285714283,622.8863525260971,1935,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:33132-192.168.249.84:22-6,0,192.168.19.139,33132,192.168.249.84,22,6,1741706582490,1741706592772,10282,52,7377,1741706582490,1741706592772,10282,20,2960,1741706582490,1741706592772,10282,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,201.60784313725486,542.1301152853157,2089,0,541.1578947368421,807.5600198100251,2134,0,331.6774193548387,663.6658888859362,2089,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:33176-192.168.249.84:22-6,0,192.168.19.139,33176,192.168.249.84,22,6,1741706584540,1741706595231,10690,54,7481,1741706584540,1741706595231,10691,20,2960,1741706584540,1741706595231,10691,34,4521,52,138.53703703703704,187.53673348449797,1028,52,148,137.84629120872273,692,52,132.97058823529412,211.18050340242343,1028,0,201.71698113207546,557.7746680135974,2306,0,562.6842105263158,845.1216700091849,2350,0,323.969696969697,678.3284037427231,2306,2,0,0,0,53,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,34,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:50042-192.168.249.84:22-6,0,192.168.19.139,50042,192.168.249.84,22,6,1741706593027,1741706603889,10861,52,7409,1741706593027,1741706603889,10862,20,2992,1741706593027,1741706603889,10862,32,4417,52,142.48076923076923,190.36973038159755,1028,52,149.6,137.92983723618326,692,52,138.03125,216.6775375377834,1028,0,212.98039215686273,564.4383809505181,1935,0,571.6842105263158,836.7797328626215,1980,0,350.38709677419354,689.9691754414202,1935,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:50064-192.168.249.84:22-6,0,192.168.19.139,50064,192.168.249.84,22,6,1741706595454,1741706606649,11194,56,7585,1741706595454,1741706606649,11195,22,3064,1741706595454,1741706606649,11195,34,4521,52,135.44642857142858,184.8563070954279,1028,52,139.27272727272725,134.29756033057274,692,52,132.97058823529412,211.18050340242343,1028,0,203.5454545454545,571.8070182462808,2388,0,533.0952380952381,852.7486038721468,2434,0,339.24242424242425,706.4448778729384,2388,2,0,0,0,55,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,34,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47200-192.168.249.84:22-6,0,192.168.19.139,47200,192.168.249.84,22,6,1741706631434,1741706643364,11929,52,7377,1741706631434,1741706643364,11930,20,2960,1741706631434,1741706643364,11930,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,233.92156862745097,625.7378027337716,2484,0,627.8947368421053,927.0460100281654,2530,0,384.83870967741933,765.6076269875846,2484,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47192-192.168.249.84:22-6,0,192.168.19.139,47192,192.168.249.84,22,6,1741706631251,1741706643381,12129,52,7377,1741706631251,1741706643381,12130,20,2960,1741706631251,1741706643381,12130,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,237.84313725490196,634.0079597616561,2487,0,638.421052631579,938.9643968245842,2532,0,391.2903225806452,775.4532158075997,2487,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47218-192.168.249.84:22-6,0,192.168.19.139,47218,192.168.249.84,22,6,1741706631539,1741706643496,11957,52,7393,1741706631539,1741706643496,11957,20,2976,1741706631539,1741706643496,11957,32,4417,52,142.17307692307693,190.3476294687662,1028,52,148.8,137.8903912533429,692,52,138.03125,216.6775375377834,1028,0,234.45098039215685,626.436680171065,2487,0,629.3157894736842,926.8552406493226,2533,0,385.7096774193548,766.3978665852007,2487,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59312-192.168.249.84:22-6,0,192.168.19.139,59312,192.168.249.84,22,6,1741706604412,1741706615545,11132,52,7393,1741706604412,1741706615545,11133,20,2976,1741706604412,1741706615545,11133,32,4417,52,142.17307692307693,190.3476294687662,1028,52,148.8,137.89039125334295,692,52,138.03125,216.6775375377834,1028,0,218.2941176470588,577.7116892081644,1957,0,585.9473684210526,855.5895765761212,2002,0,359.1290322580645,706.0904512073223,1957,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59330-192.168.249.84:22-6,0,192.168.19.139,59330,192.168.249.84,22,6,1741706606755,1741706617539,10783,52,7377,1741706606755,1741706617539,10784,20,2960,1741706606755,1741706617539,10784,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,211.45098039215685,560.4964645854282,1915,0,567.578947368421,831.2845048344394,1961,0,347.8709677419355,685.1630718037709,1915,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59342-192.168.249.84:22-6,0,192.168.19.139,59342,192.168.249.84,22,6,1741706606848,1741706617652,10803,52,7409,1741706606848,1741706617652,10804,20,2992,1741706606848,1741706617652,10804,32,4417,52,142.48076923076923,190.36973038159752,1028,52,149.6,137.92983723618315,692,52,138.03125,216.6775375377834,1028,0,211.84313725490193,560.7051013573864,1915,0,568.6315789473684,830.8402348495621,1961,0,348.51612903225805,685.320921808817,1915,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47870-192.168.249.84:22-6,0,192.168.19.139,47870,192.168.249.84,22,6,1741706633291,1741706645405,12113,52,7377,1741706633291,1741706645405,12114,20,2960,1741706633291,1741706645405,12114,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,237.52941176470588,633.432706949197,2484,0,637.578947368421,936.5340534337216,2530,0,390.7741935483871,774.797942845264,2484,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59748-192.168.249.84:22-6,0,192.168.19.139,59748,192.168.249.84,22,6,1741706615318,1741706619203,3884,34,5225,1741706615318,1741706619203,3885,17,2180,1741706615318,1741706619202,3884,17,3045,52,153.6764705882353,233.7264263782408,1028,52,128.23529411764707,156.36139489384453,692,52,179.11764705882354,288.9856260119566,1028,0,117.7272727272727,419.7536992619328,1798,0,242.8125,602.4886117958994,1847,0,242.75000000000003,577.6446247477769,1798,2,0,0,0,33,15,0,2,1,0,0,0,16,8,0,1,1,0,0,0,17,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59764-192.168.249.84:22-6,0,192.168.19.139,59764,192.168.249.84,22,6,1741706615557,1741706619388,3831,29,4965,1741706615557,1741706619388,3831,14,2024,1741706615557,1741706619388,3831,15,2941,52,171.20689655172413,248.91147565160244,1028,52,144.57142857142856,167.85610941931117,692,52,196.06666666666666,303.65429173467794,1028,0,136.82142857142858,453.3748885203241,1801,0,294.6923076923077,657.6818712622253,1848,0,273.64285714285717,611.724215072546,1801,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59838-192.168.249.84:22-6,0,192.168.19.139,59838,192.168.249.84,22,6,1741706643328,1741706654401,11073,52,7377,1741706643328,1741706654401,11073,20,2960,1741706643328,1741706654401,11073,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,217.11764705882354,575.5416765563438,1997,0,582.7894736842105,853.0791028261507,2041,0,357.19354838709677,703.5605950635086,1997,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59858-192.168.249.84:22-6,0,192.168.19.139,59858,192.168.249.84,22,6,1741706643526,1741706655537,12011,52,7377,1741706643526,1741706655537,12011,20,2960,1741706643526,1741706655537,12011,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,235.50980392156862,629.9783492248906,2466,0,632.1578947368421,933.039812043798,2511,0,387.4516129032258,770.7963137795276,2466,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59874-192.168.249.84:22-6,0,192.168.19.139,59874,192.168.249.84,22,6,1741706643543,1741706655579,12035,54,7481,1741706643543,1741706655579,12036,20,2960,1741706643543,1741706655579,12036,34,4521,52,138.53703703703704,187.53673348449797,1028,52,148,137.84629120872273,692,52,132.97058823529412,211.18050340242343,1028,0,227.0943396226415,619.0865231738671,2464,0,633.4736842105264,932.0102985889696,2511,0,364.72727272727275,751.9476236082787,2464,2,0,0,0,53,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,34,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59854-192.168.249.84:22-6,0,192.168.19.139,59854,192.168.249.84,22,6,1741706619482,1741706630889,11407,52,7377,1741706619482,1741706630889,11407,20,2960,1741706619482,1741706630889,11407,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,223.66666666666663,595.1720353259105,2344,0,600.3684210526316,882.5092342159683,2394,0,367.96774193548396,727.8619810620324,2344,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59830-192.168.249.84:22-6,0,192.168.19.139,59830,192.168.249.84,22,6,1741706619200,1741706631109,11908,52,7377,1741706619200,1741706631109,11909,20,2960,1741706619201,1741706631109,11908,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,233.50980392156862,620.9494429405639,2348,0,626.7894736842105,917.8552562730924,2394,0,384.1290322580645,759.3207806104118,2348,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59840-192.168.249.84:22-6,0,192.168.19.139,59840,192.168.249.84,22,6,1741706619385,1741706631293,11907,52,7377,1741706619385,1741706631293,11908,20,2960,1741706619385,1741706631293,11908,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,233.49019607843138,620.8450715315854,2348,0,626.7368421052631,918.1661265866219,2396,0,384.1290322580645,759.168761973995,2348,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59852-192.168.249.84:22-6,0,192.168.19.139,59852,192.168.249.84,22,6,1741706619474,1741706631397,11922,52,7377,1741706619474,1741706631397,11923,20,2960,1741706619474,1741706631397,11923,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,233.7843137254902,620.6045538851293,2347,0,627.5263157894736,917.3199733560836,2392,0,384.61290322580646,758.771106521309,2347,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59884-192.168.249.84:22-6,0,192.168.19.139,59884,192.168.249.84,22,6,1741706622140,1741706633165,11025,53,7429,1741706622140,1741706633165,11025,21,3012,1741706622140,1741706633165,11025,32,4417,52,140.16981132075472,188.91704637061838,1028,52,143.42857142857142,136.06881012353773,692,52,138.03125,216.6775375377834,1028,0,212.01923076923077,567.8721243644362,1996,0,551.25,836.4590770025751,2040,0,355.6451612903226,699.9485948123709,1996,2,0,0,0,52,31,0,2,1,0,0,0,20,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59904-192.168.249.84:22-6,0,192.168.19.139,59904,192.168.249.84,22,6,1741706645591,1741706657588,11996,52,7377,1741706645591,1741706657588,11997,20,2960,1741706645591,1741706657588,11997,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,235.23529411764702,628.2880439776851,2464,0,631.421052631579,930.6195059313688,2510,0,387,768.6270961286922,2464,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47164-192.168.249.84:22-6,0,192.168.19.139,47164,192.168.249.84,22,6,1741706631030,1741706643166,12136,52,7377,1741706631030,1741706643166,12136,20,2960,1741706631030,1741706643166,12136,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,237.9607843137255,634.9762991032927,2488,0,638.7368421052631,938.8450262846907,2532,0,391.48387096774195,776.725794226813,2488,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49614-192.168.249.84:22-6,0,192.168.19.139,49614,192.168.249.84,22,6,1741706655729,1741706659908,4179,29,4949,1741706655729,1741706659908,4179,14,2008,1741706655729,1741706659907,4178,15,2941,52,170.6551724137931,248.94456880059687,1028,52,143.42857142857142,167.77438689489875,692,52,196.06666666666666,303.65429173467794,1028,0,149.25,493.6155694030962,1959,0,321.46153846153845,712.6066576455136,2004,0,298.42857142857144,665.8991466201076,1959,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49624-192.168.249.84:22-6,0,192.168.19.139,49624,192.168.249.84,22,6,1741706655798,1741706659942,4143,29,4949,1741706655798,1741706659942,4144,14,2008,1741706655798,1741706659942,4144,15,2941,52,170.6551724137931,248.94456880059687,1028,52,143.42857142857142,167.77438689489875,692,52,196.06666666666666,303.65429173467794,1028,0,148,493.63628889526115,1958,0,318.7692307692308,713.6849287429242,2003,0,296,666.3853454056659,1958,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49730-192.168.249.84:22-6,0,192.168.19.139,49730,192.168.249.84,22,6,1741706661802,1741706673244,11441,52,7377,1741706661802,1741706673244,11442,20,2960,1741706661802,1741706673244,11442,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,224.35294117647055,600.6006413037594,2444,0,602.2105263157895,892.5300867078209,2494,0,369.0967741935484,734.9097532850308,2444,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59882-192.168.249.84:22-6,0,192.168.19.139,59882,192.168.249.84,22,6,1741706643636,1741706655652,12015,52,7377,1741706643636,1741706655652,12016,20,2960,1741706643636,1741706655652,12016,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,235.60784313725495,629.1887736440165,2464,0,632.421052631579,932.818892321857,2510,0,387.61290322580646,769.7096929663871,2464,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:52606-192.168.249.84:22-6,0,192.168.19.139,52606,192.168.249.84,22,6,1741706671173,1741706683617,12443,55,7533,1741706671173,1741706683617,12444,22,3064,1741706671173,1741706683617,12444,33,4469,52,136.96363636363637,186.18338600192152,1028,52,139.27272727272725,134.29756033057265,692,52,135.42424242424244,213.87833277470327,1028,0,230.44444444444446,631.0990609178232,2422,0,592.5714285714286,928.6229729283784,2472,0,388.875,781.4126530681469,2422,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:57288-192.168.249.84:22-6,0,192.168.19.139,57288,192.168.249.84,22,6,1741706673517,1741706685381,11864,52,7377,1741706673517,1741706685381,11864,20,2960,1741706673517,1741706685381,11864,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,232.62745098039224,620.6883895269049,2428,0,624.421052631579,919.5580354765099,2474,0,382.7096774193548,759.2400782084418,2428,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49576-192.168.249.84:22-6,0,192.168.19.139,49576,192.168.249.84,22,6,1741706653712,1741706657984,4271,29,4949,1741706653712,1741706657984,4272,14,2008,1741706653712,1741706657983,4271,15,2941,52,170.6551724137931,248.94456880059687,1028,52,143.42857142857142,167.77438689489875,692,52,196.06666666666666,303.65429173467794,1028,0,152.57142857142858,508.86417136398904,2016,0,328.61538461538464,734.2374944286432,2062,0,305.07142857142856,686.957834460406,2016,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49632-192.168.249.84:22-6,0,192.168.19.139,49632,192.168.249.84,22,6,1741706657693,1741706661741,4047,32,5105,1741706657693,1741706661741,4048,15,2060,1741706657693,1741706661741,4048,17,3045,52,159.53125,239.4985626750972,1028,52,137.33333333333334,163.68207666761265,692,52,179.11764705882354,288.9856260119566,1028,0,130.58064516129033,456.78213725551126,1896,0,289.1428571428571,671.9590609492789,1942,0,253,611.3576081149232,1896,2,0,0,0,31,15,0,2,1,0,0,0,14,8,0,1,1,0,0,0,17,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
