id,expiration_id,src_ip,src_port,dst_ip,dst_port,protocol,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label,category,subcategory,scenario
192.168.249.73:44909-192.168.19.166:1840-6,-1,192.168.249.73,44909,192.168.19.166,1840,6,1741706178090,1741706178090,0,2,84,1741706178090,1741706178090,0,1,44,1741706178090,1741706178090,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:6009-6,-1,192.168.249.73,44909,192.168.19.166,6009,6,1741706178090,1741706178090,0,2,84,1741706178090,1741706178090,0,1,44,1741706178090,1741706178090,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:8649-6,-1,192.168.249.73,44909,192.168.19.166,8649,6,1741706178090,1741706178090,0,2,84,1741706178090,1741706178090,0,1,44,1741706178090,1741706178090,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:55600-6,-1,192.168.249.73,44909,192.168.19.166,55600,6,1741706178090,1741706178090,0,2,84,1741706178090,1741706178090,0,1,44,1741706178090,1741706178090,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:50006-6,-1,192.168.249.73,44909,192.168.19.166,50006,6,1741706178090,1741706178090,0,2,84,1741706178090,1741706178090,0,1,44,1741706178090,1741706178090,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:99-6,-1,192.168.249.73,44909,192.168.19.166,99,6,1741706178090,1741706178090,0,2,84,1741706178090,1741706178090,0,1,44,1741706178090,1741706178090,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:593-6,-1,192.168.249.73,44909,192.168.19.166,593,6,1741706178091,1741706178091,0,2,84,1741706178091,1741706178091,0,1,44,1741706178091,1741706178091,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:10000-6,-1,192.168.249.73,44909,192.168.19.166,10000,6,1741706178091,1741706178091,0,2,84,1741706178091,1741706178091,0,1,44,1741706178091,1741706178091,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:32773-6,-1,192.168.249.73,44909,192.168.19.166,32773,6,1741706178091,1741706178091,0,2,84,1741706178091,1741706178091,0,1,44,1741706178091,1741706178091,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:49165-6,-1,192.168.249.73,44909,192.168.19.166,49165,6,1741706178091,1741706178091,0,2,84,1741706178091,1741706178091,0,1,44,1741706178091,1741706178091,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:81-6,-1,192.168.249.73,44909,192.168.19.166,81,6,1741706178091,1741706178091,0,2,84,1741706178091,1741706178091,0,1,44,1741706178091,1741706178091,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:16018-6,-1,192.168.249.73,44909,192.168.19.166,16018,6,1741706178092,1741706178092,0,2,84,1741706178092,1741706178092,0,1,44,1741706178092,1741706178092,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:8093-6,-1,192.168.249.73,44909,192.168.19.166,8093,6,1741706178092,1741706178092,0,2,84,1741706178092,1741706178092,0,1,44,1741706178092,1741706178092,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:20005-6,-1,192.168.249.73,44909,192.168.19.166,20005,6,1741706178092,1741706178092,0,2,84,1741706178092,1741706178092,0,1,44,1741706178092,1741706178092,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:8222-6,-1,192.168.249.73,44909,192.168.19.166,8222,6,1741706178092,1741706178092,0,2,84,1741706178092,1741706178092,0,1,44,1741706178092,1741706178092,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1300-6,-1,192.168.249.73,44909,192.168.19.166,1300,6,1741706178093,1741706178093,0,2,84,1741706178093,1741706178093,0,1,44,1741706178093,1741706178093,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1079-6,-1,192.168.249.73,44909,192.168.19.166,1079,6,1741706178093,1741706178093,0,2,84,1741706178093,1741706178093,0,1,44,1741706178093,1741706178093,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2701-6,-1,192.168.249.73,44909,192.168.19.166,2701,6,1741706178093,1741706178093,0,2,84,1741706178093,1741706178093,0,1,44,1741706178093,1741706178093,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:6129-6,-1,192.168.249.73,44909,192.168.19.166,6129,6,1741706178094,1741706178094,0,2,84,1741706178094,1741706178094,0,1,44,1741706178094,1741706178094,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:8045-6,-1,192.168.249.73,44909,192.168.19.166,8045,6,1741706178094,1741706178094,0,2,84,1741706178094,1741706178094,0,1,44,1741706178094,1741706178094,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2107-6,-1,192.168.249.73,44909,192.168.19.166,2107,6,1741706178094,1741706178094,0,2,84,1741706178094,1741706178094,0,1,44,1741706178094,1741706178094,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5998-6,-1,192.168.249.73,44909,192.168.19.166,5998,6,1741706178094,1741706178094,0,2,84,1741706178094,1741706178094,0,1,44,1741706178094,1741706178094,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:3827-6,-1,192.168.249.73,44909,192.168.19.166,3827,6,1741706178094,1741706178094,0,2,84,1741706178094,1741706178094,0,1,44,1741706178094,1741706178094,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5221-6,-1,192.168.249.73,44909,192.168.19.166,5221,6,1741706178094,1741706178094,0,2,84,1741706178094,1741706178094,0,1,44,1741706178094,1741706178094,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2100-6,-1,192.168.249.73,44909,192.168.19.166,2100,6,1741706178094,1741706178095,0,2,84,1741706178094,1741706178094,0,1,44,1741706178095,1741706178095,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1033-6,-1,192.168.249.73,44909,192.168.19.166,1033,6,1741706178094,1741706178095,0,2,84,1741706178094,1741706178094,0,1,44,1741706178095,1741706178095,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:35500-6,-1,192.168.249.73,44909,192.168.19.166,35500,6,1741706178095,1741706178095,0,2,84,1741706178095,1741706178095,0,1,44,1741706178095,1741706178095,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:44443-6,-1,192.168.249.73,44909,192.168.19.166,44443,6,1741706178095,1741706178095,0,2,84,1741706178095,1741706178095,0,1,44,1741706178095,1741706178095,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:8400-6,-1,192.168.249.73,44909,192.168.19.166,8400,6,1741706178095,1741706178095,0,2,84,1741706178095,1741706178095,0,1,44,1741706178095,1741706178095,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:48080-6,-1,192.168.249.73,44909,192.168.19.166,48080,6,1741706178095,1741706178096,0,2,84,1741706178095,1741706178095,0,1,44,1741706178096,1741706178096,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1023-6,-1,192.168.249.73,44909,192.168.19.166,1023,6,1741706178096,1741706178096,0,2,84,1741706178096,1741706178096,0,1,44,1741706178096,1741706178096,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:7625-6,-1,192.168.249.73,44909,192.168.19.166,7625,6,1741706178096,1741706178096,0,2,84,1741706178096,1741706178096,0,1,44,1741706178096,1741706178096,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1503-6,-1,192.168.249.73,44909,192.168.19.166,1503,6,1741706178097,1741706178097,0,2,84,1741706178097,1741706178097,0,1,44,1741706178097,1741706178097,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:49155-6,-1,192.168.249.73,44909,192.168.19.166,49155,6,1741706178097,1741706178098,0,2,84,1741706178097,1741706178097,0,1,44,1741706178098,1741706178098,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:54404-192.168.19.166:80-6,0,192.168.249.73,54404,192.168.19.166,80,6,1741706196097,1741706196101,3,10,1149,1741706196097,1741706196101,4,5,425,1741706196097,1741706196101,4,5,724,52,114.9,138.97801984486614,508,52,85,62.07737107835673,209,52,144.8,181.6264297947851,508,0,0.4444444444444444,0.6849348892187752,2,0,1,0.7071067811865476,2,0,1,1.224744871391589,3,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:668-6,-1,192.168.249.73,44909,192.168.19.166,668,6,1741706178098,1741706178098,0,2,84,1741706178098,1741706178098,0,1,44,1741706178098,1741706178098,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:8402-6,-1,192.168.249.73,44909,192.168.19.166,8402,6,1741706178098,1741706178098,0,2,84,1741706178098,1741706178098,0,1,44,1741706178098,1741706178098,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:54406-192.168.19.166:80-6,0,192.168.249.73,54406,192.168.19.166,80,6,1741706196099,1741706196102,3,10,931,1741706196099,1741706196102,3,5,482,1741706196099,1741706196102,3,5,449,52,93.1,78.60846010449511,266,52,96.4,84.8565848947505,266,52,89.8,71.66700775112633,233,0,0.3333333333333333,0.6666666666666666,2,0,0.75,0.82915619758885,2,0,0.75,0.82915619758885,2,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40631-192.168.19.166:80-6,-1,192.168.249.73,40631,192.168.19.166,80,6,1741706184367,1741706184367,0,3,160,1741706184367,1741706184367,0,2,100,1741706184367,1741706184367,0,1,60,40,53.333333333333336,9.428090415820634,60,40,50,10,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40643-192.168.19.166:80-6,-1,192.168.249.73,40643,192.168.19.166,80,6,1741706184968,1741706184968,0,3,144,1741706184968,1741706184968,0,2,92,1741706184968,1741706184968,0,1,52,40,48,5.656854249492381,52,40,46,6,52,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40631-192.168.19.166:80-6,-1,192.168.249.73,40631,192.168.19.166,80,6,1741706186582,1741706186582,0,3,160,1741706186582,1741706186582,0,2,100,1741706186582,1741706186582,0,1,60,40,53.333333333333336,9.428090415820634,60,40,50,10,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40643-192.168.19.166:80-6,-1,192.168.249.73,40643,192.168.19.166,80,6,1741706187183,1741706187183,0,3,144,1741706187183,1741706187183,0,2,92,1741706187183,1741706187183,0,1,52,40,48,5.656854249492381,52,40,46,6,52,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:54426-192.168.19.166:80-6,0,192.168.249.73,54426,192.168.19.166,80,6,1741706196102,1741706196105,3,13,12036,1741706196102,1741706196105,3,7,524,1741706196102,1741706196105,3,6,11512,52,925.8461538461538,2103.013290354648,7192,52,74.85714285714286,52.79455754263359,204,52,1918.6666666666667,2783.63375624181,7192,0,0.25,0.5951190357119043,2,0,0.5,0.7637626158259734,2,0,0.6,0.7999999999999999,2,2,0,0,0,12,3,0,2,1,0,0,0,6,1,0,1,1,0,0,0,6,2,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:54460-192.168.19.166:80-6,0,192.168.249.73,54460,192.168.19.166,80,6,1741706196108,1741706196109,0,10,934,1741706196108,1741706196109,1,5,485,1741706196108,1741706196109,1,5,449,52,93.4,79.27067553641764,269,52,97,86.05579585362047,269,52,89.8,71.66700775112633,233,0,0.1111111111111111,0.3142696805273545,1,0,0.25,0.4330127018922193,1,0,0.25,0.4330127018922193,1,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:54466-192.168.19.166:80-6,0,192.168.249.73,54466,192.168.19.166,80,6,1741706196109,1741706196110,0,10,934,1741706196109,1741706196110,1,5,485,1741706196109,1741706196110,1,5,449,52,93.4,79.27067553641764,269,52,97,86.05579585362047,269,52,89.8,71.66700775112633,233,0,0.1111111111111111,0.3142696805273545,1,0,0.25,0.4330127018922193,1,0,0.25,0.4330127018922193,1,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:54492-192.168.19.166:80-6,-1,192.168.249.73,54492,192.168.19.166,80,6,1741706196113,1741706196114,1,11,11801,1741706196113,1741706196114,1,7,412,1741706196113,1741706196114,1,4,11389,52,1072.8181818181818,2251.9415791785227,7192,52,58.857142857142854,13.809195398393797,92,52,2847.25,2999.6275914686476,7192,0,0.1,0.30000000000000004,1,0,0.16666666666666666,0.3726779962499649,1,0,0.3333333333333333,0.4714045207910317,1,2,0,0,0,10,3,1,0,1,0,0,0,6,1,1,0,1,0,0,0,4,2,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:0-192.168.19.166:0-1,-1,192.168.249.73,0,192.168.19.166,0,1,1741706177941,1741706195279,17338,29,5176,1741706177941,1741706195254,17313,12,1698,1741706177941,1741706195279,17338,17,3478,28,178.48275862068965,92.94070066803819,356,28,141.5,50.04747745890896,178,28,204.58823529411765,106.3971797633363,356,0,619.2142857142857,1522.951747597475,6951,0,1573.909090909091,2109.2867150487136,6951,0,1083.625,1885.6488231839458,6951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40631-192.168.19.166:80-6,-1,192.168.249.73,40631,192.168.19.166,80,6,1741706188785,1741706188786,0,3,160,1741706188785,1741706188786,1,2,100,1741706188785,1741706188785,0,1,60,40,53.333333333333336,9.428090415820634,60,40,50,10,60,60,60,0,60,0,0.5,0.5,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40643-192.168.19.166:80-6,-1,192.168.249.73,40643,192.168.19.166,80,6,1741706189386,1741706189386,0,3,144,1741706189386,1741706189386,0,2,92,1741706189386,1741706189386,0,1,52,40,48,5.656854249492381,52,40,46,6,52,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40631-192.168.19.166:80-6,-1,192.168.249.73,40631,192.168.19.166,80,6,1741706192491,1741706192491,0,3,160,1741706192491,1741706192491,0,2,100,1741706192491,1741706192491,0,1,60,40,53.333333333333336,9.428090415820634,60,40,50,10,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40643-192.168.19.166:80-6,-1,192.168.249.73,40643,192.168.19.166,80,6,1741706193092,1741706193092,0,3,144,1741706193092,1741706193092,0,2,92,1741706193092,1741706193092,0,1,52,40,48,5.656854249492381,52,40,46,6,52,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40631-192.168.19.166:80-6,-1,192.168.249.73,40631,192.168.19.166,80,6,1741706194703,1741706194704,0,3,160,1741706194703,1741706194704,1,2,100,1741706194703,1741706194703,0,1,60,40,53.333333333333336,9.428090415820634,60,40,50,10,60,60,60,0,60,0,0.5,0.5,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:40643-192.168.19.166:80-6,-1,192.168.249.73,40643,192.168.19.166,80,6,1741706195304,1741706195305,0,3,144,1741706195304,1741706195305,1,2,92,1741706195304,1741706195304,0,1,52,40,48,5.656854249492381,52,40,46,6,52,52,52,0,52,0,0.5,0.5,1,1,1,0,1,0,0,0,0,2,1,2,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:42831-192.168.19.166:587-6,-1,192.168.249.73,42831,192.168.19.166,587,6,1741706196033,1741706196033,0,2,84,1741706196033,1741706196033,0,1,44,1741706196033,1741706196033,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:42829-192.168.19.166:587-6,-1,192.168.249.73,42829,192.168.19.166,587,6,1741706196033,1741706196033,0,2,84,1741706196033,1741706196033,0,1,44,1741706196033,1741706196033,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:54288-192.168.19.166:80-6,0,192.168.249.73,54288,192.168.19.166,80,6,1741706196085,1741706196094,9,10,873,1741706196085,1741706196094,9,5,424,1741706196085,1741706196094,9,5,449,52,87.3,66.9059788060828,233,52,84.8,61.677872855668426,208,52,89.8,71.66700775112633,233,0,1,1.6329931618554518,5,0,2.25,1.7853571071357128,5,0,2.25,1.7853571071357128,5,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:54360-192.168.19.166:80-6,0,192.168.249.73,54360,192.168.19.166,80,6,1741706196089,1741706196096,6,10,873,1741706196089,1741706196096,7,5,424,1741706196089,1741706196096,7,5,449,52,87.3,66.9059788060828,233,52,84.8,61.677872855668426,208,52,89.8,71.66700775112633,233,0,0.7777777777777778,1.030402055055078,3,1,1.75,0.82915619758885,3,0,1.75,1.0897247358851685,3,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,port-scan,nmap,nmap_A_T4
