Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,subcategory,scenario,label,category
192.168.249.73:44909-192.168.19.166:5800-6,192.168.249.73,44909,192.168.19.166,5800,6,2025-03-11 15:16:18.079614 UTC,40,1,1,0,0,0,0,0,0,0,0,0,0,2100000,49999.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,24999.999999999996,24999.999999999996,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.04,0,0.04,0.04,0,0,0,0,-1,-1,0,0,0,40,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3814-6,192.168.249.73,44909,192.168.19.166,3814,6,2025-03-11 15:16:18.080082 UTC,57,1,1,0,0,0,0,0,0,0,0,0,0,1473684.2105263157,35087.71929824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,17543.859649122805,17543.859649122805,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.057,0,0.057,0.057,0,0,0,0,-1,-1,0,0,0,57,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:16993-6,192.168.249.73,44909,192.168.19.166,16993,6,2025-03-11 15:16:18.080509 UTC,71,1,1,0,0,0,0,0,0,0,0,0,0,1183098.5915492957,28169.014084507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14084.507042253521,14084.507042253521,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.071,0,0.071,0.071,0,0,0,0,-1,-1,0,0,0,71,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3007-6,192.168.249.73,44909,192.168.19.166,3007,6,2025-03-11 15:16:18.080760 UTC,84,1,1,0,0,0,0,0,0,0,0,0,0,1000000,23809.52380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11904.761904761905,11904.761904761905,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.084,0,0.084,0.084,0,0,0,0,-1,-1,0,0,0,84,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:4005-6,192.168.249.73,44909,192.168.19.166,4005,6,2025-03-11 15:16:18.081043 UTC,95,1,1,0,0,0,0,0,0,0,0,0,0,884210.5263157894,21052.631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10526.315789473683,10526.315789473683,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.095,0,0.095,0.095,0,0,0,0,-1,-1,0,0,0,95,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:12265-6,192.168.249.73,44909,192.168.19.166,12265,6,2025-03-11 15:16:18.081053 UTC,93,1,1,0,0,0,0,0,0,0,0,0,0,903225.806451613,21505.376344086024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10752.688172043012,10752.688172043012,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.093,0,0.093,0.093,0,0,0,0,-1,-1,0,0,0,93,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:7443-6,192.168.249.73,44909,192.168.19.166,7443,6,2025-03-11 15:16:18.081063 UTC,90,1,1,0,0,0,0,0,0,0,0,0,0,933333.3333333333,22222.222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11111.111111111111,11111.111111111111,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.09,0,0.09,0.09,0,0,0,0,-1,-1,0,0,0,90,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:9503-6,192.168.249.73,44909,192.168.19.166,9503,6,2025-03-11 15:16:18.081073 UTC,88,1,1,0,0,0,0,0,0,0,0,0,0,954545.4545454546,22727.272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11363.636363636364,11363.636363636364,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.088,0,0.088,0.088,0,0,0,0,-1,-1,0,0,0,88,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1461-6,192.168.249.73,44909,192.168.19.166,1461,6,2025-03-11 15:16:18.081385 UTC,104,1,1,0,0,0,0,0,0,0,0,0,0,807692.3076923077,19230.76923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,9615.384615384615,9615.384615384615,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.104,0,0.104,0.104,0,0,0,0,-1,-1,0,0,0,104,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:6346-6,192.168.249.73,44909,192.168.19.166,6346,6,2025-03-11 15:16:18.081396 UTC,100,1,1,0,0,0,0,0,0,0,0,0,0,840000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10000,10000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.1,0,0.1,0.1,0,0,0,0,-1,-1,0,0,0,100,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:10082-6,192.168.249.73,44909,192.168.19.166,10082,6,2025-03-11 15:16:18.081406 UTC,97,1,1,0,0,0,0,0,0,0,0,0,0,865979.381443299,20618.556701030928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10309.278350515464,10309.278350515464,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.097,0,0.097,0.097,0,0,0,0,-1,-1,0,0,0,97,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:4446-6,192.168.249.73,44909,192.168.19.166,4446,6,2025-03-11 15:16:18.081727 UTC,116,1,1,0,0,0,0,0,0,0,0,0,0,724137.9310344828,17241.379310344826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,8620.689655172413,8620.689655172413,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.116,0,0.116,0.116,0,0,0,0,-1,-1,0,0,0,116,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:16016-6,192.168.249.73,44909,192.168.19.166,16016,6,2025-03-11 15:16:18.082151 UTC,72,1,1,0,0,0,0,0,0,0,0,0,0,1166666.6666666667,27777.777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,13888.888888888889,13888.888888888889,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.072,0,0.072,0.072,0,0,0,0,-1,-1,0,0,0,72,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3914-6,192.168.249.73,44909,192.168.19.166,3914,6,2025-03-11 15:16:18.082161 UTC,69,1,1,0,0,0,0,0,0,0,0,0,0,1217391.3043478262,28985.507246376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14492.753623188406,14492.753623188406,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.069,0,0.069,0.069,0,0,0,0,-1,-1,0,0,0,69,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1328-6,192.168.249.73,44909,192.168.19.166,1328,6,2025-03-11 15:16:18.082171 UTC,66,1,1,0,0,0,0,0,0,0,0,0,0,1272727.2727272727,30303.0303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,15151.51515151515,15151.51515151515,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.066,0,0.066,0.066,0,0,0,0,-1,-1,0,0,0,66,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:30718-6,192.168.249.73,44909,192.168.19.166,30718,6,2025-03-11 15:16:18.083041 UTC,40,1,1,0,0,0,0,0,0,0,0,0,0,2100000,49999.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,24999.999999999996,24999.999999999996,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.04,0,0.04,0.04,0,0,0,0,-1,-1,0,0,0,40,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:4002-6,192.168.249.73,44909,192.168.19.166,4002,6,2025-03-11 15:16:18.083338 UTC,60,1,1,0,0,0,0,0,0,0,0,0,0,1400000,33333.333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,16666.666666666668,16666.666666666668,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.06,0,0.06,0.06,0,0,0,0,-1,-1,0,0,0,60,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:4444-6,192.168.249.73,44909,192.168.19.166,4444,6,2025-03-11 15:16:18.083349 UTC,57,1,1,0,0,0,0,0,0,0,0,0,0,1473684.2105263157,35087.71929824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,17543.859649122805,17543.859649122805,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.057,0,0.057,0.057,0,0,0,0,-1,-1,0,0,0,57,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:109-6,192.168.249.73,44909,192.168.19.166,109,6,2025-03-11 15:16:18.083359 UTC,54,1,1,0,0,0,0,0,0,0,0,0,0,1555555.5555555555,37037.03703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,18518.51851851852,18518.51851851852,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.054,0,0.054,0.054,0,0,0,0,-1,-1,0,0,0,54,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5431-6,192.168.249.73,44909,192.168.19.166,5431,6,2025-03-11 15:16:18.083541 UTC,92,1,1,0,0,0,0,0,0,0,0,0,0,913043.4782608695,21739.130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10869.565217391304,10869.565217391304,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.092,0,0.092,0.092,0,0,0,0,-1,-1,0,0,0,92,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1054-6,192.168.249.73,44909,192.168.19.166,1054,6,2025-03-11 15:16:18.083551 UTC,90,1,1,0,0,0,0,0,0,0,0,0,0,933333.3333333333,22222.222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11111.111111111111,11111.111111111111,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.09,0,0.09,0.09,0,0,0,0,-1,-1,0,0,0,90,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:7001-6,192.168.249.73,44909,192.168.19.166,7001,6,2025-03-11 15:16:18.084260 UTC,91,1,1,0,0,0,0,0,0,0,0,0,0,923076.923076923,21978.021978021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10989.010989010989,10989.010989010989,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.091,0,0.091,0.091,0,0,0,0,-1,-1,0,0,0,91,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5050-6,192.168.249.73,44909,192.168.19.166,5050,6,2025-03-11 15:16:18.084880 UTC,149,1,1,0,0,0,0,0,0,0,0,0,0,563758.389261745,13422.818791946309,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,6711.4093959731545,6711.4093959731545,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.149,0,0.149,0.149,0,0,0,0,-1,-1,0,0,0,149,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:32780-6,192.168.249.73,44909,192.168.19.166,32780,6,2025-03-11 15:16:18.084906 UTC,139,1,1,0,0,0,0,0,0,0,0,0,0,604316.54676259,14388.489208633095,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,7194.244604316547,7194.244604316547,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.139,0,0.139,0.139,0,0,0,0,-1,-1,0,0,0,139,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:32777-6,192.168.249.73,44909,192.168.19.166,32777,6,2025-03-11 15:16:18.085666 UTC,83,1,1,0,0,0,0,0,0,0,0,0,0,1012048.1927710844,24096.385542168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12048.192771084337,12048.192771084337,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.083,0,0.083,0.083,0,0,0,0,-1,-1,0,0,0,83,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:10001-6,192.168.249.73,44909,192.168.19.166,10001,6,2025-03-11 15:16:18.085708 UTC,70,1,1,0,0,0,0,0,0,0,0,0,0,1200000,28571.428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14285.714285714286,14285.714285714286,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.07,0,0.07,0.07,0,0,0,0,-1,-1,0,0,0,70,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5960-6,192.168.249.73,44909,192.168.19.166,5960,6,2025-03-11 15:16:18.086740 UTC,59,1,1,0,0,0,0,0,0,0,0,0,0,1423728.8135593222,33898.30508474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,16949.15254237288,16949.15254237288,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.059,0,0.059,0.059,0,0,0,0,-1,-1,0,0,0,59,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5004-6,192.168.249.73,44909,192.168.19.166,5004,6,2025-03-11 15:16:18.086751 UTC,56,1,1,0,0,0,0,0,0,0,0,0,0,1500000,35714.28571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,17857.14285714286,17857.14285714286,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.056,0,0.056,0.056,0,0,0,0,-1,-1,0,0,0,56,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:10616-6,192.168.249.73,44909,192.168.19.166,10616,6,2025-03-11 15:16:18.087114 UTC,61,1,1,0,0,0,0,0,0,0,0,0,0,1377049.1803278688,32786.88524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,16393.44262295082,16393.44262295082,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.061,0,0.061,0.061,0,0,0,0,-1,-1,0,0,0,61,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:85-6,192.168.249.73,44909,192.168.19.166,85,6,2025-03-11 15:16:18.087524 UTC,83,1,1,0,0,0,0,0,0,0,0,0,0,1012048.1927710844,24096.385542168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12048.192771084337,12048.192771084337,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.083,0,0.083,0.083,0,0,0,0,-1,-1,0,0,0,83,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2492-6,192.168.249.73,44909,192.168.19.166,2492,6,2025-03-11 15:16:18.087822 UTC,78,1,1,0,0,0,0,0,0,0,0,0,0,1076923.076923077,25641.02564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12820.51282051282,12820.51282051282,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.078,0,0.078,0.078,0,0,0,0,-1,-1,0,0,0,78,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1031-6,192.168.249.73,44909,192.168.19.166,1031,6,2025-03-11 15:16:18.088414 UTC,101,1,1,0,0,0,0,0,0,0,0,0,0,831683.1683168317,19801.980198019803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,9900.990099009901,9900.990099009901,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.101,0,0.101,0.101,0,0,0,0,-1,-1,0,0,0,101,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:311-6,192.168.249.73,44909,192.168.19.166,311,6,2025-03-11 15:16:18.088767 UTC,99,1,1,0,0,0,0,0,0,0,0,0,0,848484.8484848485,20202.020202020205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10101.010101010103,10101.010101010103,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.099,0,0.099,0.099,0,0,0,0,-1,-1,0,0,0,99,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:40911-6,192.168.249.73,44909,192.168.19.166,40911,6,2025-03-11 15:16:18.089645 UTC,16,1,1,0,0,0,0,0,0,0,0,0,0,5250000,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,62500,62500,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.016,0,0.016,0.016,0,0,0,0,-1,-1,0,0,0,16,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:10180-6,192.168.249.73,44909,192.168.19.166,10180,6,2025-03-11 15:16:18.089808 UTC,19,1,1,0,0,0,0,0,0,0,0,0,0,4421052.631578947,105263.15789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,52631.57894736842,52631.57894736842,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.019,0,0.019,0.019,0,0,0,0,-1,-1,0,0,0,19,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:20000-6,192.168.249.73,44909,192.168.19.166,20000,6,2025-03-11 15:16:18.089985 UTC,37,1,1,0,0,0,0,0,0,0,0,0,0,2270270.2702702703,54054.05405405405,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,27027.027027027027,27027.027027027027,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.037,0,0.037,0.037,0,0,0,0,-1,-1,0,0,0,37,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2007-6,192.168.249.73,44909,192.168.19.166,2007,6,2025-03-11 15:16:18.090572 UTC,68,1,1,0,0,0,0,0,0,0,0,0,0,1235294.1176470588,29411.764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14705.882352941177,14705.882352941177,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.068,0,0.068,0.068,0,0,0,0,-1,-1,0,0,0,68,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3077-6,192.168.249.73,44909,192.168.19.166,3077,6,2025-03-11 15:16:18.090810 UTC,101,1,1,0,0,0,0,0,0,0,0,0,0,831683.1683168317,19801.980198019803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,9900.990099009901,9900.990099009901,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.101,0,0.101,0.101,0,0,0,0,-1,-1,0,0,0,101,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:7402-6,192.168.249.73,44909,192.168.19.166,7402,6,2025-03-11 15:16:18.091121 UTC,99,1,1,0,0,0,0,0,0,0,0,0,0,848484.8484848485,20202.020202020205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10101.010101010103,10101.010101010103,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.099,0,0.099,0.099,0,0,0,0,-1,-1,0,0,0,99,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5633-6,192.168.249.73,44909,192.168.19.166,5633,6,2025-03-11 15:16:18.091805 UTC,104,1,1,0,0,0,0,0,0,0,0,0,0,807692.3076923077,19230.76923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,9615.384615384615,9615.384615384615,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.104,0,0.104,0.104,0,0,0,0,-1,-1,0,0,0,104,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:801-6,192.168.249.73,44909,192.168.19.166,801,6,2025-03-11 15:16:18.092191 UTC,99,1,1,0,0,0,0,0,0,0,0,0,0,848484.8484848485,20202.020202020205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10101.010101010103,10101.010101010103,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.099,0,0.099,0.099,0,0,0,0,-1,-1,0,0,0,99,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:7-6,192.168.249.73,44909,192.168.19.166,7,6,2025-03-11 15:16:18.092529 UTC,82,1,1,0,0,0,0,0,0,0,0,0,0,1024390.243902439,24390.243902439022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12195.121951219511,12195.121951219511,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.082,0,0.082,0.082,0,0,0,0,-1,-1,0,0,0,82,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5000-6,192.168.249.73,44909,192.168.19.166,5000,6,2025-03-11 15:16:18.093353 UTC,25,1,1,0,0,0,0,0,0,0,0,0,0,3360000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,40000,40000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.025,0,0.025,0.025,0,0,0,0,-1,-1,0,0,0,25,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1234-6,192.168.249.73,44909,192.168.19.166,1234,6,2025-03-11 15:16:18.093537 UTC,42,1,1,0,0,0,0,0,0,0,0,0,0,2000000,47619.04761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,23809.52380952381,23809.52380952381,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.042,0,0.042,0.042,0,0,0,0,-1,-1,0,0,0,42,nmap,nmap_A_T4,1,port-scan
